"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Food_Bars","Food_Beer","Food_Cafes","Food_Cocktails","Food_Coffee","Food_Dining","Food_Fine_Dining","Food_Food","Food_Restaurants","Food_Seafood","Food_Wineries"
"2183",187721336,"Evora (district), Portugal",464,38.57228,-7.91254,-2.043043838,-2.188842085,-2.18028669,-2.188842085,-2.16598834,-1.933696611,-2.188842085,-2.116444151,-1.975452058,-2.188842085,-2.185706846
"2184",187722297,"Traunviertel (area), Austria",464,48.30048,14.293465,-2.092564314,-2.1865657,-2.181764493,-2.1865657,-2.166253009,-2.019323004,-2.1865657,-2.165346284,-2.029101151,-2.1865657,-2.1865657
"2185",187722328,"Tras-os-Montes (area), Portugal",464,38.71616,-9.401716,-2.106616479,-2.182285668,-2.182285668,-2.182285668,-2.182285668,-2.07454227,-2.182285668,-2.155327582,-2.07454227,-2.182285668,-2.182285668
"2186",187722359,"Muhlviertel (area), Austria",464,47.64358,16.38077,-2.087790377,-2.18402856,-2.18402856,-2.18402856,-2.153885448,-2.038097344,-2.18402856,-2.152966999,-2.038460009,-2.18402856,-2.18402856
"2187",187722514,"Cikarang, Bekasi, Indonesia",557,-6.295686,107.1246,-2.154758103,-2.174115241,-2.174115241,-2.174115241,-2.174115241,-2.154758103,-2.174115241,-2.174115241,-2.154758103,-2.174115241,-2.174115241
"2188",187722917,"Viana do Castelo, Portugal",774,41.71505,-8.768114,-2.056163908,-2.185542442,-2.185542442,-2.185542442,-2.185542442,-2.042015809,-2.185542442,-2.082113449,-2.048431811,-2.185542442,-2.185542442
"2189",187722948,"Esposende, Portugal",774,41.54345,-8.772018,-2.114376287,-2.179976679,-2.179976679,-2.179976679,-2.179976679,-2.102366636,-2.179976679,-2.179976679,-2.102366636,-2.179976679,-2.1660399
"2190",187723382,"East Styria (area), Austria",464,47.35934,14.46998,-2.037624112,-2.191784396,-2.191784396,-2.191784396,-2.191784396,-2.019225871,-2.191784396,-2.161882126,-2.019225871,-2.191784396,-2.185135045
"2191",187723537,"Sao Pedro de Muel, Marinha Grande, Portugal",557,39.75463,-9.026628,-2.155935604,-2.174730428,-2.174730428,-2.174730428,-2.174730428,-2.137920529,-2.174730428,-2.174730428,-2.137920529,-2.174730428,-2.174730428
"2192",187723568,"Coimbra (district), Portugal",464,40.209346,-8.43272,-2.043352675,-2.177573646,-2.210937747,-2.177573646,-2.16264654,-1.893029087,-2.15438051,-2.085834127,-1.918510492,-2.210937747,-2.210937747
"2193",187723661,"Castelo Branco (district), Portugal",464,39.82568,-7.49841,-2.078586284,-2.188607222,-2.188607222,-2.188607222,-2.188607222,-1.937092083,-2.188607222,-2.022592655,-1.959989555,-2.188607222,-2.188607222
"2194",187724870,"Seaside, California, United States of America",774,36.62969,-121.8215,-2.061464917,-2.187059398,-2.220920362,-2.183059433,-1.873890479,-1.767292622,-2.23297091,-1.91701496,-1.843587086,-2.23297091,-2.23297091
"2195",187724932,"Morro Bay, California, United States of America",774,35.35762,-120.8449,-2.063934934,-2.244757711,-2.213551436,-2.251708317,-1.855801392,-1.580138214,-2.251708317,-2.026481326,-1.621941618,-2.217982575,-2.236189666
"2196",187725149,"San Simeon, California, United States of America",774,35.71043,-121.1662,-2.009077805,-2.299594904,-2.265318714,-2.307351408,-1.948104522,-1.510897295,-2.307918903,-1.897807648,-1.531143019,-2.283149528,-2.29881979
"2197",187725211,"Simi Valley, California, United States of America",774,34.27543,-118.7294,-1.699036659,-2.247267657,-2.24737242,-2.27807621,-1.900406705,-1.542747679,-2.27807621,-1.790267368,-1.586799673,-2.27807621,-2.27807621
"2198",187725428,"Goleta, California, United States of America",774,34.44676,-119.9131,-2.138290727,-2.23448275,-2.18541259,-2.23448275,-2.005359587,-1.780255781,-2.233020392,-1.968968728,-1.867884485,-2.23448275,-2.130278255
"2199",187725738,"Lelystad, Netherlands",774,52.48194,5.463078,-2.159992289,-2.17724843,-2.17724843,-2.17724843,-2.089773337,-2.143395678,-2.17724843,-2.17724843,-2.143395678,-2.17724843,-2.17724843
"2200",187726017,"Rehoboth Beach (and vicinity), Delaware, United States of America",464,38.718254,-75.08183,-2.09101055,-2.236549133,-2.236591848,-2.241293486,-2.017054117,-1.777212686,-2.241293486,-2.042261208,-1.810563558,-2.238997824,-2.241293486
"2201",187726079,"Lewes, Delaware, United States of America",774,38.7421,-75.16321,-2.184285609,-2.228142792,-2.228142792,-2.228142792,-1.999597581,-1.877147455,-2.228142792,-2.058933168,-1.918284394,-2.228142792,-2.228142792
"2202",187726172,"Harrington, Delaware, United States of America",774,38.9251,-75.56305,-2.151533362,-2.192540147,-2.192540147,-2.192540147,-2.033056311,-1.980878545,-2.192540147,-2.02618687,-2.044761684,-2.192540147,-2.192540147
"2203",187726606,"Utrecht, Netherlands",774,52.0836,5.08475,-1.996266675,-2.183541731,-2.174051232,-2.201282494,-2.100149486,-1.824178754,-2.201282494,-2.022891177,-1.842479634,-2.201282494,-2.201282494
"2204",187727040,"Kop van Overijssel (region), Netherlands",464,52.8069,5.92653,-2.139901677,-2.180406364,-2.180406364,-2.180406364,-2.180406364,-1.968966548,-2.180406364,-1.995873162,-2.139901677,-2.180406364,-2.180406364
"2205",187727350,"Enschede, Netherlands",774,52.22363,6.890618,-2.167900297,-2.194096382,-2.194096382,-2.194096382,-2.194096382,-2.046208006,-2.194096382,-2.194096382,-2.048943255,-2.194096382,-2.194096382
"2206",187727629,"Tanjung, Indonesia",774,-8.359931,116.1484,-2.121574718,-2.2029923,-2.2029923,-2.2029923,-2.2029923,-1.94241414,-2.2029923,-1.810045131,-2.047489927,-2.2029923,-2.2029923
"2207",187728652,"Cooperstown, New York, United States of America",774,42.73291,-74.89761,-2.139627979,-2.154210714,-2.219164596,-2.219164596,-1.935875321,-1.92662657,-2.215387038,-2.043366251,-1.978919017,-2.219164596,-2.219164596
"2208",187728807,"Placerville, California, United States of America",774,38.74317,-120.8198,-1.952675045,-2.200782232,-2.201100241,-2.203766166,-1.972658794,-1.838818054,-2.203766166,-2.13411901,-1.874534648,-2.203766166,-2.203549312
"2209",187728900,"Bergen op Zoom, Netherlands",774,51.48714,4.300202,-2.154228237,-2.182605964,-2.182605964,-2.182605964,-2.182605964,-2.064373601,-2.182605964,-2.182605964,-2.064373601,-2.182605964,-2.182605964
"2210",187728962,"Etten-Leur, Netherlands",774,51.57843,4.64416,-2.156235679,-2.175636059,-2.175636059,-2.175636059,-2.175636059,-2.107119052,-2.175636059,-2.175636059,-2.107119052,-2.175636059,-2.175636059
"2211",187729458,"Franca, Brazil (FRC)",712,-20.58408,-47.38161,-2.138890018,-2.175081926,-2.175081926,-2.175081926,-2.175081926,-2.138890018,-2.175081926,-2.175081926,-2.138890018,-2.175081926,-2.175081926
"2212",187729799,"Norwich, New York, United States of America",774,42.55198,-75.54013,-1.939571012,-2.192773196,-2.192773196,-2.192773196,-2.056999753,-1.888238866,-2.192773196,-1.993752955,-1.906302883,-2.192773196,-2.192773196
"2213",187730543,"Venlo, Netherlands",774,51.35212,6.140475,-2.088429439,-2.182817858,-2.178979674,-2.182817858,-2.168590384,-2.059353598,-2.182817858,-2.074181492,-2.07277894,-2.182817858,-2.182817858
"2214",187730698,"Vaals, Netherlands",774,50.76659,5.996048,-2.17008582,-2.188374849,-2.188374849,-2.188374849,-2.120712527,-2.088049866,-2.188374849,-2.00391962,-2.088049866,-2.188374849,-2.188374849
"2215",187730729,"Valkenburg aan de Geul, Netherlands",774,50.86277,5.828276,-2.095594899,-2.187086738,-2.187086738,-2.187086738,-2.187086738,-2.0571712,-2.187086738,-2.187086738,-2.059116844,-2.187086738,-2.187086738
"2216",187732062,"Agistri Island, Greece",464,37.68333,23.31667,-2.146244156,-2.18184273,-2.18184273,-2.18184273,-2.18184273,-2.022418099,-2.18184273,-2.026579068,-2.022418099,-2.18184273,-2.18184273
"2217",187732372,"Eisenstadt, Austria",774,47.84499,16.53386,-2.171718159,-2.181537996,-2.181537996,-2.181537996,-2.181537996,-1.989254396,-2.181537996,-2.138959121,-1.989254396,-2.181537996,-2.181537996
"2218",187732806,"Lander, Wyoming, United States of America",774,42.82827,-108.7356,-2.127364727,-2.143602769,-2.202628077,-2.202628077,-2.143602769,-2.008087637,-2.202628077,-2.193727939,-2.021968743,-2.202628077,-2.202628077
"2219",187732930,"Wilson, Wyoming, United States of America",774,43.47618,-110.9576,-2.18192465,-2.181928615,-2.181928615,-2.181928615,-2.050328931,-2.095647673,-2.181928615,-2.159572258,-2.111374076,-2.181928615,-2.181928615
"2220",187733054,"Evansville, Wyoming, United States of America",774,42.85636,-106.2304,-2.169210967,-2.185238004,-2.185238004,-2.185238004,-2.032717702,-1.939123964,-2.185238004,-2.093847359,-1.95284731,-2.185238004,-2.185238004
"2221",187733612,"Kalmar (county), Sweden",464,56.66426,16.360842,-2.10087577,-2.185265974,-2.185265974,-2.185265974,-2.183707234,-1.995681863,-2.185265974,-2.116418948,-2.053202577,-2.185265974,-2.185265974
"2222",187734542,"Jonkoping, Sweden",774,57.73132,14.12338,-2.095933518,-2.153610982,-2.181826456,-2.181826456,-2.181826456,-2.059957718,-2.181826456,-2.162052144,-2.060311225,-2.181826456,-2.181826456
"2223",187734852,"Malmo, Sweden",774,55.59452,13.01713,-2.035581637,-2.185811969,-2.102466561,-2.195526832,-2.113620608,-1.884066221,-2.195526832,-2.128063095,-1.913354382,-2.195526832,-2.195526832
"2224",187735193,"Big Bear Lake, California, United States of America",774,34.24069,-116.9028,-2.03109572,-2.242734472,-2.281900821,-2.282049686,-1.94208167,-1.656817018,-2.280457515,-2.014380973,-1.694066188,-2.282049686,-2.281789502
"2225",187735286,"Fawnskin, California, United States of America",774,34.28472,-116.9416,-2.180764085,-2.180764085,-2.180764085,-2.180764085,-2.180764085,-1.994527165,-2.01568745,-2.180764085,-2.171021005,-2.180764085,-2.180764085
"2226",187735317,"Lake George Village, New York, United States of America",774,43.43032,-73.70915,-2.031557729,-2.253840052,-2.242003372,-2.269146512,-2.061408766,-1.848761434,-2.269228618,-1.967927824,-1.923425432,-2.269240918,-2.269244865
"2227",187735782,"Lake Placid (and vicinity), New York, United States of America",464,44.291716,-73.985947,-1.943540788,-2.176273016,-2.241541337,-2.261296066,-2.012660014,-1.617631348,-2.261296066,-1.938163626,-1.679130112,-2.261296066,-2.261296066
"2228",187736030,"Wels, Austria",774,48.17473,14.01957,-2.104742145,-2.178092398,-2.178092398,-2.178092398,-2.178092398,-2.118454456,-2.178092398,-2.178092398,-2.118454456,-2.178092398,-2.178092398
"2229",187736092,"Linz, Austria",774,48.28439,14.31629,-2.066969804,-2.189147722,-2.189147722,-2.189147722,-2.15865946,-2.014720378,-2.189147722,-2.157730869,-2.01506403,-2.189147722,-2.189147722
"2230",187736588,"Bad Gastein, Austria",774,47.07896,13.13833,-2.140554136,-2.183475153,-2.183475153,-2.183475153,-2.183475153,-2.044448897,-2.183475153,-2.113334953,-2.103656061,-2.183475153,-2.183475153
"2231",187736681,"Kaprun, Austria",774,47.2055,12.72682,-2.139478359,-2.184017192,-2.184017192,-2.184017192,-2.184017192,-2.072586566,-2.184017192,-2.097986007,-2.070459835,-2.184017192,-2.184017192
"2232",187737053,"Moreno Valley, California, United States of America",774,33.93921,-117.2338,-2.111133766,-2.218070841,-2.189040678,-2.218070841,-2.121638685,-1.838824489,-2.218070841,-1.997756502,-1.940080269,-2.218070841,-2.218070841
"2233",187737270,"Palm Desert, California, United States of America",774,33.75438,-116.3503,-1.95981549,-2.192642959,-2.243269322,-2.245043125,-1.986849508,-1.554554687,-2.255763946,-1.774608635,-1.632697007,-2.253314874,-2.25625603
"2234",187737828,"Georgetown, Penang, Malaysia",774,5.416442,100.3293,-2.042261289,-2.239867488,-2.224559719,-2.240245105,-2.129722752,-1.771088363,-2.224093121,-1.655630642,-1.922864132,-2.254495513,-2.258977275
"2235",187738789,"Voula, Vari-Voula-Vouliagmeni, Greece",557,37.84409,23.76166,-2.129404181,-2.183108025,-2.183108025,-2.183108025,-2.183108025,-1.982739907,-2.183108025,-2.130171846,-2.010445138,-2.183108025,-2.183108025
"2236",187738944,"Karterados, Santorini, Greece",774,36.41545,25.45869,-2.164605389,-2.184392008,-2.184392008,-2.184392008,-2.184392008,-2.023347645,-2.184392008,-2.184392008,-2.038504365,-2.184392008,-2.157958023
"2237",187739409,"Saratoga Springs, New York, United States of America",774,43.09555,-73.78672,-1.909308987,-2.22139542,-2.225209674,-2.227709323,-1.991735119,-1.615844434,-2.193755137,-1.911522532,-1.693555711,-2.227709323,-2.227709323
"2238",187739967,"Ithaca (and vicinity), New York, United States of America",464,42.44662,-76.48531833,-2.112011365,-2.188580021,-2.186134233,-2.249041025,-1.956690736,-1.766680576,-2.246059111,-2.005386788,-1.816634237,-2.249041025,-2.051624431
"2239",187740184,"Webster, New York, United States of America",774,43.22382,-77.44898,-2.155515873,-2.204115499,-2.204115499,-2.204115499,-2.155252464,-1.968737568,-2.204115499,-2.09723801,-1.970716794,-2.204115499,-2.204115499
"2240",187740215,"Berkeley, California, United States of America",774,37.8829,-122.2638,-1.970713365,-2.262408675,-2.218349507,-2.270518585,-1.977939664,-1.607149155,-2.216583815,-1.825832982,-1.684691322,-2.255534742,-2.27058051
"2241",187740463,"Martinez, California, United States of America",774,37.99294,-122.1323,-2.183022714,-2.164265008,-2.167406536,-2.183022714,-2.088635983,-2.080364928,-2.183022714,-2.10847399,-2.093010325,-2.183022714,-2.183022714
"2242",187740711,"East Syracuse, New York, United States of America",774,43.09308,-76.04565,-1.995491165,-2.177803679,-2.22264326,-2.213714287,-1.85597326,-1.705613914,-2.222156618,-1.839507837,-1.748311347,-2.22264326,-2.22264326
"2243",187741424,"Oakland, California, United States of America",774,37.78789,-122.2158,-1.916392608,-2.195900022,-2.202569233,-2.240989104,-1.922285358,-1.599101848,-2.234685179,-1.80552025,-1.635040913,-2.230249296,-2.240989104
"2244",187741486,"Livermore, California, United States of America",774,37.68651,-121.744,-2.109150815,-2.193167902,-2.195986028,-2.196001487,-2.009729022,-1.894160475,-2.184586456,-1.958439584,-1.959067804,-2.196001487,-1.988618484
"2245",187741703,"Cupertino, California, United States of America",774,37.31739,-122.0469,-1.909482169,-2.212418582,-2.196319751,-2.212419088,-1.9754983,-1.738005099,-2.212419088,-1.958382836,-1.778234946,-2.212419088,-2.074535008
"2246",187742075,"Warth, Austria",557,47.26022,10.16248,-2.137037087,-2.181561622,-2.181561622,-2.181561622,-2.181561622,-2.137037087,-2.181561622,-2.181561622,-2.137037087,-2.181561622,-2.181561622
"2247",187742788,"Khao Yai National Park, Thailand",464,14.542309,101.37323,-1.992503185,-2.204197417,-2.204197417,-2.204197417,-2.204197417,-2.110281312,-2.164518835,-1.986083609,-2.145109266,-2.204197417,-2.164518835
"2248",187743005,"Rauma, Finland",774,61.12513,21.51847,-2.055273898,-2.187219686,-2.187219686,-2.187219686,-2.187219686,-1.986240942,-2.187219686,-2.083849252,-1.986240942,-2.187219686,-2.187219686
"2249",187743191,"Espoo, Finland",774,60.22196,24.67505,-2.131837342,-2.186472861,-2.186472861,-2.186472861,-2.186057433,-2.019749217,-2.186472861,-2.079652312,-2.02087998,-2.186472861,-2.186472861
"2250",187743408,"Rayong (province), Thailand",464,12.631869,101.451421,-2.068491878,-2.190311007,-2.190311007,-2.190311007,-2.190311007,-1.961210363,-2.190311007,-2.055561113,-1.989922342,-2.188350984,-2.190311007
"2251",187743811,"Kokkola (region), Finland",464,63.83854,23.13056,-2.093406779,-2.181112647,-2.181112647,-2.181112647,-2.181112647,-2.102372173,-2.181112647,-2.181112647,-2.10899218,-2.181112647,-2.181112647
"2252",187744338,"Oulu, Finland",774,65.03069,25.43056,-2.139851747,-2.187415569,-2.127093427,-2.187415569,-2.170322065,-2.021713339,-2.187415569,-2.155163378,-2.021640356,-2.187415569,-2.187415569
"2253",187744648,"Hameenlinna, Finland",774,60.99565,24.47923,-2.025337135,-2.18405807,-2.18405807,-2.18405807,-2.18405807,-1.979549041,-2.18405807,-2.18405807,-2.021915264,-2.18405807,-2.18405807
"2254",187745547,"Saitama, Japan",774,35.90572,139.6556,-2.154147429,-2.192672422,-2.192672422,-2.192672422,-2.192672422,-2.020002974,-2.192672422,-2.192672422,-2.020002974,-2.192672422,-2.192672422
"2255",187745764,"Urayasu, Japan",774,35.64008,139.9014,-2.105304175,-2.24321759,-2.168253842,-2.246976655,-2.069727909,-1.704944663,-2.246976655,-1.797043474,-1.790943994,-2.246976655,-2.246976655
"2256",187745795,"Warwick, New York, United States of America",774,41.26339,-74.36644,-2.185929878,-2.185929878,-2.185929878,-2.185929878,-2.086118125,-1.812538656,-2.185929878,-2.028079538,-2.077901028,-2.185929878,-2.185929878
"2257",187746074,"Kingston (and vicinity), New York, United States of America",464,41.95199,-74.0266,-2.1139798,-2.216964501,-2.176798291,-2.230364213,-2.065319317,-1.812710965,-2.225084175,-2.030694437,-1.864074384,-2.230364213,-2.230364213
"2258",187746291,"New Rochelle, New York, United States of America",774,40.92523,-73.78356,-2.046246532,-2.05474733,-2.220969099,-2.158224657,-2.077974928,-1.63957729,-2.220969099,-1.848167726,-1.662275498,-2.220969099,-2.220969099
"2259",187746477,"Glen Canyon National Recreation Area, Utah, United States of America",464,36.92,-111.475115,-2.061256327,-2.224775237,-2.178075694,-2.235428829,-2.016928198,-1.722471766,-2.223317877,-1.940863435,-1.756889544,-2.201536217,-2.235428829
"2260",187746539,"Bullfrog, Utah, United States of America",774,37.52613,-110.7115,-2.176469993,-2.176469993,-2.176469993,-2.176469993,-2.176469993,-2.082466988,-2.176469993,-2.176469993,-2.082466988,-2.176469993,-2.176469993
"2261",187746601,"Monticello, Utah, United States of America",774,37.86935,-109.332,-2.161952705,-2.180872035,-2.180872035,-2.180872035,-2.15172839,-2.016791067,-2.180872035,-2.11220707,-2.062055027,-2.180872035,-2.180872035
"2262",187746725,"Price, Utah, United States of America",774,39.59609,-110.7979,-2.094189734,-2.077832701,-2.227154596,-2.227154596,-2.148984469,-1.926187705,-2.227154596,-2.066511955,-1.990075161,-2.227154596,-2.227154596
"2263",187746787,"Beaver (and vicinity), Utah, United States of America",464,38.293703,-112.6469,-2.211191046,-2.112840588,-2.213713307,-2.218285177,-2.068030694,-1.89972902,-2.218285177,-1.956560086,-2.007884277,-2.218285177,-2.218285177
"2264",187747097,"Calvi, France",774,42.55291,8.753877,-2.068236858,-2.187293363,-2.187293363,-2.187293363,-2.187293363,-2.047607283,-2.187293363,-2.187293363,-2.047607283,-2.187293363,-2.187293363
"2265",187747996,"Ogden, Utah, United States of America",774,41.25396,-112.0471,-2.114429682,-2.199816105,-2.202998842,-2.202998842,-2.067681713,-1.75082001,-2.202998842,-2.044611585,-1.773963644,-2.202998842,-2.202998842
"2266",187748213,"Downtown Salt Lake City, Utah, United States of America",774,40.75831,-111.8834,-2.04064851,-2.200773506,-2.263552677,-2.311541451,-1.959821483,-1.590998476,-2.312143963,-1.767246723,-1.658166622,-2.312162827,-2.312168506
