"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Business_Budget","Business_Business","Business_Conferences","Business_Port","Business_Resorts","Business_University"
"2955",188804259,"Hershey's Chocolate World, Hershey, Pennsylvania, United States of America",681,40.28872,-76.66062,"North America",0.08205161,0.09781705,0.06030077,0.05662166,0.05662166,0.0682552
"2956",188804383,"Gettysburg College, Gettysburg, Pennsylvania, United States of America",681,39.83395,-77.23604,"North America",0.08053002,0.08250225,0.06241554,0.05605874,0.05605874,0.08256874
"2957",188806119,"Shawnee Mountain Ski Area, Stroudsburg, Pennsylvania, United States of America",681,41.03867,-75.08102,"North America",0.1801196,0.07100322,0.05676231,0.05676231,0.06135725,0.0779458
"2958",188806553,"Bryn Mawr College, Philadelphia, Pennsylvania, United States of America",681,40.02496,-75.31911,"North America",0.0642863,0.1339478,0.07054624,0.05867515,0.05867515,0.08934678
"2959",188813745,"Pilanesberg National Park, Pilanesberg, South Africa",681,-25.79867,27.15405,"Africa",0.07120572,0.1151776,0.06449753,0.06196819,0.06205751,0.06207331
"2960",188822115,"Market Street Bridge, Chattanooga, Tennessee, United States of America",681,35.05673,-85.30961,"North America",0.07979883,0.09308737,0.05671504,0.0539079,0.05379227,0.05750029
"2961",188822797,"Bristol Motor Speedway, Bristol, Tennessee, United States of America",681,36.51354,-82.25709,"North America",0.09095756,0.09433277,0.08921459,0.06216812,0.06216812,0.06882554
"2962",188822921,"Nashville Motor Speedway, Lebanon, Tennessee, United States of America",681,36.04457,-86.41265,"North America",0.06533491,0.08034074,0.0650482,0.0650482,0.0650482,0.0650482
"2963",188825091,"Ocala National Forest, Fort McCoy, Florida, United States of America",681,29.23176,-81.81047,"North America",0.07531813,0.08125529,0.06395079,0.06395079,0.06395079,0.06395079
"2964",188825711,"Verizon Wireless Amphitheater, Alpharetta, Georgia, United States of America",681,34.05503,-84.31058,"North America",0.07215878,0.124184,0.06335459,0.06132554,0.06132554,0.06322395
"2965",188827261,"Lanier World Waterpark, Buford, Georgia, United States of America",681,34.1778,-84.02971,"North America",0.06629509,0.06999666,0.06629509,0.06629509,0.06629509,0.06629509
"2966",188827385,"Red Top Mountain State Park, Cartersville, Georgia, United States of America",681,34.14585,-84.70573,"North America",0.07251472,0.08459839,0.06558332,0.06558332,0.06558332,0.06558332
"2967",188828005,"Gwinnett Center, Duluth, Georgia, United States of America",681,33.99163,-84.09258,"North America",0.086131,0.1098357,0.06424386,0.06141972,0.06141972,0.06223555
"2968",188828563,"Douglass Theater, Macon, Georgia, United States of America",681,32.83519,-83.62534,"North America",0.101093,0.0959031,0.06371678,0.06218588,0.06218588,0.07075829
"2969",188829059,"Six Flags White Water, Marietta, Georgia, United States of America",681,33.95768,-84.52512,"North America",0.09194247,0.1074468,0.06305848,0.06234353,0.06234353,0.06387871
"2970",188829989,"Savannah Mall, Savannah, Georgia, United States of America",681,31.98248,-81.17297,"North America",0.1091856,0.09342014,0.05800299,0.05885794,0.05777915,0.07682166
"2971",188830113,"Talmadge Memorial Bridge, Savannah, Georgia, United States of America",681,32.08901,-81.09859,"North America",0.07396136,0.0793698,0.05461655,0.05636666,0.04942934,0.05560293
"2972",188833523,"Western Illinois University, Macomb, Illinois, United States of America",681,40.4626,-90.68259,"North America",0.06561166,0.08128045,0.06557952,0.06557952,0.06557952,0.1338376
"2973",188834577,"Mackey Arena, Lafayette, Indiana, United States of America",681,40.43296,-86.91664,"North America",0.08255484,0.09040169,0.06793299,0.06294942,0.06294942,0.1092164
"2974",188835445,"Shades State Park, Crawfordsville, Indiana, United States of America",681,39.9383,-87.07229,"North America",0.07687632,0.07676222,0.06541903,0.06541903,0.06541903,0.07670728
"2975",188836437,"Daniel Boone National Forest, Salt Lick, Kentucky, United States of America",681,38.10917,-83.53292,"North America",0.07171441,0.06859619,0.06580863,0.06580863,0.06580863,0.07601851
"2976",188836561,"Land Between the Lakes National Recreation Area, Kentucky, United States of America",681,36.7291,-87.88133,"North America",0.06367987,0.06491339,0.06349535,0.06349535,0.06349535,0.06349535
"2977",188839289,"Barren River Lake State Resort Park, Lucas, Kentucky, United States of America",681,36.86938,-86.06936,"North America",0.06570297,0.07083129,0.06570297,0.06570297,0.06570297,0.06570297
"2978",188840715,"George Washington Cable House, New Orleans, Louisiana, United States of America",681,29.9631,-90.10168,"North America",0.07723819,0.1179746,0.06894058,0.05429045,0.04885887,0.05533682
"2979",188843939,"Wicomico Youth and Civic Center, Salisbury, Maryland, United States of America",681,38.36205,-75.57657,"North America",0.08863474,0.09135094,0.06238685,0.06224172,0.06224172,0.1131957
"2980",188846667,"Wellesley College, Wellesley, Massachusetts, United States of America",681,42.29506,-71.3064,"North America",0.09124517,0.1440844,0.06315614,0.05613054,0.05613054,0.1019203
"2981",188848341,"Robertson Stadium, Houston, Texas, United States of America",681,29.72154,-95.35036,"North America",0.07799038,0.1695551,0.07511067,0.05735529,0.05723258,0.06891598
"2982",188848837,"Texas State University-San Marcos, San Marcos, Texas, United States of America",681,29.88817,-97.94238,"North America",0.09068335,0.09187296,0.07197677,0.06181865,0.06181865,0.1141384
"2983",188852433,"Chartwell, Sevenoaks, England, United Kingdom",681,51.24428,0.082925,"Europe",0.08672438,0.09200121,0.062372,0.062372,0.062372,0.062372
"2984",188854107,"Ocean Village Marina, Southampton, England, United Kingdom",681,50.89537,-1.392895,"Europe",0.08761749,0.0996278,0.0580583,0.08934886,0.05782138,0.07781993
"2985",188861857,"Stearns Park Beach, Ludington, Michigan, United States of America",681,43.9588,-86.45928,"North America",0.08032907,0.0877428,0.06005834,0.0733633,0.06005834,0.06005834
"2986",188863469,"Northern Michigan University, Marquette, Michigan, United States of America",681,46.55656,-87.40126,"North America",0.08846699,0.08396374,0.06125634,0.07604505,0.06125634,0.07568577
"2987",188865143,"University of Michigan-Flint, Flint, Michigan, United States of America",681,43.01854,-83.68867,"North America",0.08187212,0.08611102,0.0624186,0.0624186,0.0624186,0.06583249
"2988",188865391,"Lake Superior State University, Sault Ste Marie, Michigan, United States of America",681,46.47263,-84.36309,"North America",0.08104509,0.08502478,0.06254281,0.06254281,0.06254281,0.07153122
"2989",188866755,"Chaska Town Course, Chaska, Minnesota, United States of America",681,44.82482,-93.70356,"North America",0.06538449,0.09046008,0.07695321,0.06538449,0.06538449,0.06845577
"2990",188867747,"Interlachen Country Club, Edina, Minnesota, United States of America",681,44.9153,-93.38171,"North America",0.08270105,0.1350848,0.06675344,0.0583989,0.0566467,0.06421005
"2991",188868057,"Lutsen Mountains, Lutsen, Minnesota, United States of America",681,47.69998,-90.6059,"North America",0.07111035,0.06839389,0.06484191,0.06667896,0.06484191,0.06484191
"2992",188869049,"Itasca State Park, Park Rapids, Minnesota, United States of America",681,47.19413,-95.2317,"North America",0.06352608,0.08383084,0.06352608,0.06352608,0.06352608,0.06352608
"2993",188869359,"National Hockey Center, St. Cloud, Minnesota, United States of America",681,45.54684,-94.15156,"North America",0.09062728,0.0926478,0.06861928,0.06355998,0.06355998,0.07426809
"2994",188871901,"Vicksburg National Military Park, Vicksburg, Mississippi, United States of America",681,32.34413,-90.85224,"North America",0.08228467,0.0852294,0.06193024,0.06193024,0.06193024,0.06193024
"2995",188872087,"Mark Twain Boyhood Home and Museum, Hannibal, Missouri, United States of America",681,39.71194,-91.35795,"North America",0.07180992,0.08382582,0.06467478,0.06467478,0.06467478,0.07312549
"2996",188874009,"Glenkinchie Distillery, Dalkeith, Scotland, United Kingdom",681,55.89048,-2.891715,"Europe",0.07461861,0.1008286,0.0587765,0.05861866,0.05843076,0.05843076
"2997",188887401,"Utah State University, Logan, Utah, United States of America",681,41.74284,-111.8089,"North America",0.08340819,0.08023159,0.06600764,0.06254378,0.06254378,0.08086132
"2998",188887959,"Southern Utah University, Cedar City, Utah, United States of America",681,37.6761,-113.0708,"North America",0.09889635,0.07807391,0.06139617,0.06136104,0.06136104,0.07295463
"2999",188889075,"Lane Stadium, Blacksburg, Virginia, United States of America",681,37.22094,-80.41806,"North America",0.1103813,0.08387942,0.06837401,0.06215368,0.06215368,0.136966
"3000",188889323,"Skyline Caverns, Front Royal, Virginia, United States of America",681,38.90041,-78.21655,"North America",0.07573442,0.06848731,0.06295372,0.0702693,0.06295372,0.06295372
"3001",188892795,"Crossroads Mall, Bellevue, Washington, United States of America",681,47.61934,-122.1314,"North America",0.08400631,0.1829651,0.06825574,0.05756625,0.05718266,0.06492958
"3002",188894779,"Lake Chelan, Chelan, Washington, United States of America",681,47.84752,-120.0405,"North America",0.06254341,0.06357445,0.06254341,0.06254341,0.06254341,0.06254341
"3003",188897383,"Mizzou Arena, Columbia, Missouri, United States of America",681,38.93301,-92.3336,"North America",0.09204909,0.1017133,0.06421556,0.06185653,0.06185653,0.1058257
"3004",188903397,"Santa Fe National Forest, Santa Fe, New Mexico, United States of America",681,35.6545,-105.8696,"North America",0.09321485,0.08600649,0.05756279,0.05269548,0.05269548,0.05537033
"3005",188903583,"White Sands National Monument, Alamogordo, New Mexico, United States of America",681,32.86151,-106.0047,"North America",0.07460885,0.07183619,0.06415522,0.06415522,0.06415522,0.06415522
"3006",188905443,"Buttermilk Falls State Park, Ithaca, New York, United States of America",681,42.41124,-76.51736,"North America",0.1102749,0.08461987,0.06361226,0.05953666,0.05953666,0.2551254
"3007",188909225,"Puget Sound Naval Shipyard, Bremerton, Washington, United States of America",681,47.57087,-122.6788,"North America",0.08162147,0.0952545,0.06752622,0.08259394,0.05954973,0.05954973
"3008",188910093,"Charleston Town Center Mall, Charleston, West Virginia, United States of America",681,38.35332,-81.63786,"North America",0.08142597,0.1059546,0.06180411,0.06018628,0.06018628,0.06179108
"3009",188910775,"Berkeley Springs State Park, Berkeley Springs, West Virginia, United States of America",681,39.62668,-78.2284,"North America",0.0633717,0.06614332,0.0633717,0.0633717,0.0633717,0.0633717
"3010",188911953,"Bay Beach Wildlife Sanctuary, Green Bay, Wisconsin, United States of America",681,44.52861,-87.98337,"North America",0.07679222,0.09723043,0.06614752,0.06172416,0.06074578,0.0631393
"3011",188913131,"La Crosse Center, La Crosse, Wisconsin, United States of America",681,43.81248,-91.25652,"North America",0.0862966,0.09514111,0.06651441,0.06090167,0.06090167,0.07222834
"3012",188915735,"Wyoming State Capitol, Cheyenne, Wyoming, United States of America",681,41.14019,-104.8201,"North America",0.07565365,0.08687536,0.06407654,0.06407654,0.06407654,0.06407654
"3013",188926709,"Maenporth Beach, Falmouth, England, United Kingdom",681,50.12555,-5.094005,"Europe",0.06554639,0.07542697,0.06325656,0.08213408,0.06325656,0.06615878
"3014",188932103,"Clervaux, Luxembourg",557,50.05249,6.010334,"Europe",0.06464626,0.07103671,0.06464626,0.06464626,0.06464626,0.06464626
"3015",188939202,"Campomarino, Italy",557,41.9229,15.07652,"Europe",0.06676962,0.06962106,0.06676962,0.06676962,0.06676962,0.06676962
"3016",188940287,"Caminha, Portugal",557,41.84405,-8.792506,"Europe",0.06625473,0.06756604,0.06625473,0.06625473,0.06625473,0.06625473
"3017",188940473,"Finike, Turkey",557,36.40381,30.06406,"Europe",0.06656369,0.06920919,0.06656369,0.06656369,0.06920919,0.06656369
"3018",188941093,"Grayslake, Illinois, United States of America",557,42.33495,-88.04839,"North America",0.06179247,0.09935791,0.06179247,0.06179247,0.06179247,0.06179247
"3019",188942705,"Fish River Canyon, Namibia",557,-27.72035,17.6681,"Africa",0.06670768,0.06670768,0.06670768,0.06670768,0.06670768,0.06670768
"3020",188943604,"Cardrona, Peebles, Scotland, United Kingdom",557,55.63592,-3.108301,"Europe",0.06448442,0.0660184,0.06448442,0.06448442,0.06448442,0.06448442
"3021",188944100,"La Jolla, California, United States of America",774,32.8648,-117.2474,"North America",0.05982306,0.09022012,0.05768561,0.06654442,0.05036665,0.07081134
"3022",188944348,"Tehachapi, California, United States of America",774,35.13532,-118.5132,"North America",0.06796322,0.09291377,0.06463013,0.06463013,0.06463013,0.06463013
"3023",188944503,"Yuba City (and vicinity), California, United States of America",464,39.14076,-121.6334,"North America",0.08938621,0.09043091,0.0680747,0.06398454,0.06398454,0.06398454
"3024",188944565,"Yuba City, California, United States of America",774,39.11395,-121.6724,"North America",0.08500989,0.1044455,0.07189814,0.06328924,0.06328924,0.06328924
"3025",188945123,"Kelaat M'Gouna, Morocco",557,31.25302,-6.138831,"Africa",0.06667073,0.06667073,0.06667073,0.06667073,0.06667073,0.06667073
"3026",188945371,"Bellevue, Ohio, United States of America",774,41.24224,-82.84562,"North America",0.08416657,0.06949049,0.06655191,0.06655191,0.06655191,0.06655191
"3027",188951726,"Kahlenberg, Vienna, Austria",681,48.27741,16.33491,"Europe",0.06996922,0.09348709,0.06110217,0.0581172,0.0581172,0.06823177
"3028",188965986,"Wuyi Square, Fuzhou, China",681,26.07853,119.3033,"Asia",0.06577709,0.0983896,0.06577709,0.06577709,0.06577709,0.06577709
"3029",188989670,"University of Central Arkansas, Conway, Arkansas, United States of America",681,35.0775,-92.4584,"North America",0.07000544,0.09274549,0.06309837,0.06309837,0.06309837,0.07715405
"3030",188990538,"Fort Smith Convention Center, Fort Smith, Arkansas, United States of America",681,35.38329,-94.42614,"North America",0.07840158,0.09261666,0.0642981,0.0642981,0.0642981,0.0642981
"3031",188994258,"Firma y Odilo Estvez Municipal Decorative Art Museum, Rosario, Argentina",681,-32.94663,-60.63306,"South America",0.06494006,0.09265799,0.06494006,0.06494006,0.06494006,0.06494006
"3032",188995746,"Church and Convent of San Francisco, Santa Fe, Argentina",681,-31.65918,-60.71024,"South America",0.06627722,0.07204923,0.06627722,0.06627722,0.06627722,0.06627722
"3033",188998722,"Chile Square, Mendoza, Argentina",681,-32.88641,-68.84725,"South America",0.06531543,0.07024174,0.06168495,0.06168495,0.06168495,0.06168495
"3034",189013106,"Zagreb City Museum, Zagreb, Croatia",681,45.81831,15.97464,"Europe",0.06404256,0.09578716,0.05851405,0.05851405,0.05851405,0.05851405
"3035",189014222,"Botanical Garden, Zagreb, Croatia",681,45.80519,15.97237,"Europe",0.06540765,0.09644501,0.05887294,0.05887294,0.05887294,0.05887294
"3036",189025444,"Cramton Bowl, Montgomery, Alabama, United States of America",681,32.37946,-86.29299,"North America",0.07279164,0.1045982,0.06443338,0.06344279,0.06344279,0.0674842
"3037",189038588,"Chapada Diamantina National Park, Lencois, Brazil",681,-12.59006,-41.45969,"South America",0.06611538,0.07567248,0.06611538,0.06611538,0.06611538,0.06611538
"3038",189043300,"Potala Palace, Lhasa, China",681,29.65795,91.11742,"Asia",0.03194888,0.6389776,0.03194888,0.03194888,0.03194888,0.03194888
"3039",189059296,"Paraty Beach, Paraty, Brazil",681,-23.20843,-44.7174,"South America",0.06291563,0.0643403,0.06291563,0.07126553,0.06291563,0.06291563
"3040",189063822,"San Lorenzo Cathedral, Santa Cruz, Bolivia",681,-17.78379,-63.18173,"South America",0.0662413,0.09036902,0.06397501,0.06397501,0.06397501,0.06397501
"3041",189075044,"Delaware State University, Dover, Delaware, United States of America",681,39.05309,-75.50482,"North America",0.07350796,0.0867583,0.06645339,0.0627757,0.0627757,0.06856673
"3042",189086080,"Knokke-Heist Beach, Knokke-Heist, Belgium",681,51.34325,3.239555,"Europe",0.06584245,0.0669313,0.06584245,0.06584245,0.06584245,0.06584245
"3043",189086204,"De Panne Beach, De Panne, Belgium",681,51.11831,2.807,"Europe",0.06716168,0.06988395,0.06523416,0.06598183,0.06523416,0.06523416
"3044",189088622,"Court Building, Chittagong, Bangladesh",681,22.3349,91.83452,"Asia",0.06693205,0.06994591,0.06693205,0.06693205,0.06693205,0.06693205
"3045",189089738,"Bashundhara City Mall, Dhaka, Bangladesh",681,23.7504,90.39053,"Asia",0.06422471,0.09224288,0.06422471,0.06422471,0.06422471,0.06422471
"3046",189094636,"The Links, La Romana, Dominican Republic",681,18.41411,-68.90727,"South America",0.06165286,0.05270942,0.05369166,0.0490802,0.1356591,0.0490802
