"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Activity_Adventure","Activity_Biking","Activity_Birdwatching","Activity_Boating","Activity_Camping","Activity_Cave_Exploring","Activity_Dancing","Activity_Diving","Activity_Ecotourism","Activity_Excursions","Activity_Ferry","Activity_Fishing","Activity_Horseracing","Activity_Horseback_Riding","Activity_Hunting","Activity_Iceskating","Activity_Kayaking","Activity_Kitesurfing","Activity_Rafting","Activity_Rockclimbing","Activity_Rowing","Activity_Sailing","Activity_Segway_Tours","Activity_Shopping","Activity_Sightseeing","Activity_Skydiving","Activity_Sledding","Activity_Snorkeling","Activity_Snowtubing","Activity_Snowmobile_Riding","Activity_Snowshoeing","Activity_Stargazing","Activity_Surfing","Activity_Swimming","Activity_Walking","Activity_Waterskiing","Activity_Whalewatching","Activity_Windsurfing"
"2744",188256427,"Punta Blanca Golf Course, Punta Cana, Dominican Republic",681,18.74908,-68.5079,"South America",0.051637576,0.05007613,0.043131748,0.05688585,0.044072979,0.043355102,0.078053154,0.054184699,0.044733556,0.089488893,0.043131748,0.04619451,0.043131748,0.051016152,0.043131748,0.043131748,0.054509326,0.043131748,0.043155919,0.044013131,0.04558864,0.051355752,0.043578456,0.070336828,0.043131748,0.048689277,0.043131748,0.060586483,0.043131748,0.043131748,0.043131748,0.043131748,0.05048373,0.118445438,0.070267043,0.045811994,0.043131748,0.050099146
"2745",188256799,"Mercado Modelo, Santo Domingo, Dominican Republic",681,18.47453,-69.8892,"South America",0.060007688,0.060642039,0.057365737,0.059549938,0.057365737,0.057365737,0.088221352,0.059549938,0.057729771,0.057365737,0.060153568,0.057365737,0.057365737,0.057365737,0.057365737,0.057365737,0.058093804,0.057365737,0.058457838,0.057365737,0.057365737,0.059549938,0.057365737,0.097346671,0.059806591,0.058093804,0.057365737,0.059185905,0.057365737,0.057365737,0.057365737,0.057365737,0.058821871,0.078418435,0.136329346,0.058457838,0.058093804,0.059549938
"2746",188256861,"Fort Ozama (Fortaleza Ozama), Santo Domingo, Dominican Republic",681,18.47321,-69.88165,"South America",0.06044264,0.06107699,0.057800689,0.05998489,0.057800689,0.057800689,0.081455437,0.05998489,0.058164722,0.057800689,0.06058852,0.057800689,0.057800689,0.057800689,0.057800689,0.057800689,0.058528756,0.057800689,0.058892789,0.057800689,0.057800689,0.05998489,0.057800689,0.097781623,0.060241543,0.058528756,0.057800689,0.059620856,0.057800689,0.057800689,0.057800689,0.057800689,0.059256823,0.078853387,0.129563432,0.058892789,0.058528756,0.05998489
"2747",188268269,"Grand Anse Beach, St. George's, Grenada",681,12.02383,-61.76154,"South America",0.064139834,0.066394016,0.060082307,0.080262546,0.060082307,0.060082307,0.061686322,0.07218271,0.06098398,0.06152062,0.063407609,0.069847863,0.060082307,0.060533144,0.060082307,0.060082307,0.069722797,0.060082307,0.06098398,0.060082307,0.061885653,0.065943179,0.060533144,0.073968435,0.069152509,0.06098398,0.060082307,0.067823715,0.060082307,0.060082307,0.060082307,0.060082307,0.061434816,0.074045716,0.079316787,0.063238161,0.06098398,0.063688998
"2748",188270873,"Berliner Ensemble, Berlin, Germany",681,52.52312,13.3857,"Europe",0.06483409,0.077372689,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06603558,0.082331201,0.065220568,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.06483409,0.104473384,0.06483409,0.06483409,0.06483409
"2749",188270997,"Konzerthaus Berlin, Berlin, Germany",681,52.5136,13.39222,"Europe",0.052969189,0.07306609,0.052593352,0.07225614,0.05283307,0.052593352,0.070635713,0.052990426,0.053169273,0.070474312,0.052593352,0.052593352,0.052593352,0.052650944,0.052593352,0.052593352,0.052708537,0.052593352,0.052650944,0.052651404,0.052593352,0.071055747,0.054724259,0.149214282,0.093232295,0.052708537,0.052650944,0.052593352,0.052593352,0.052593352,0.052593352,0.052593352,0.052708537,0.082425748,0.153732174,0.052708537,0.052593352,0.052708537
"2750",188271059,"Brandenburg Gate, Berlin, Germany",681,52.51629,13.32692,"Europe",0.053775114,0.075103371,0.053422525,0.07352427,0.053655592,0.053422525,0.069648679,0.05390775,0.053967946,0.069491757,0.053472109,0.053521693,0.053422525,0.053472109,0.053422525,0.053422525,0.053720028,0.053422525,0.053472109,0.053472556,0.053571276,0.070512734,0.055554626,0.148217729,0.09162461,0.053521693,0.053472109,0.053422525,0.053422525,0.053422525,0.053422525,0.053422525,0.053571276,0.081437534,0.150328587,0.053819195,0.053422525,0.053670444
"2751",188271741,"Gendarmenmarkt, Berlin, Germany",681,52.51629,13.32692,"Europe",0.053006678,0.074277032,0.052654089,0.074067638,0.052887156,0.052654089,0.070351689,0.053139314,0.05319951,0.070194767,0.052703673,0.052753257,0.052654089,0.052703673,0.052654089,0.052654089,0.052951592,0.052654089,0.052703673,0.05270412,0.05280284,0.071215744,0.05478619,0.147289651,0.09232762,0.052753257,0.052703673,0.052654089,0.052654089,0.052654089,0.052654089,0.052654089,0.05280284,0.082140544,0.151404256,0.053050759,0.052654089,0.052902008
"2752",188276329,"O2 World Arena, Hamburg, Germany",681,53.58986,9.899925,"Europe",0.063482567,0.076919484,0.06279309,0.072063469,0.06279309,0.06279309,0.062950074,0.06279309,0.063654936,0.06279309,0.062960103,0.06279309,0.06279309,0.06296546,0.06279309,0.06279309,0.063827306,0.06279309,0.06279309,0.06279309,0.06279309,0.070381473,0.063827306,0.099459476,0.065150371,0.063137829,0.06279309,0.06279309,0.06279309,0.06279309,0.06279309,0.06279309,0.063137829,0.073026547,0.093105642,0.063137829,0.06279309,0.063137829
"2753",188277259,"University of Bremen, Bremen, Germany",681,53.10902,8.85356,"Europe",0.064907406,0.083275554,0.064435642,0.070979771,0.064435642,0.064435642,0.064435642,0.064435642,0.064907406,0.064435642,0.064435642,0.064435642,0.064435642,0.064435642,0.064435642,0.070018159,0.065379171,0.064435642,0.064435642,0.064435642,0.064435642,0.065379171,0.067737996,0.080358182,0.064435642,0.064435642,0.064435642,0.064435642,0.064435642,0.064435642,0.064435642,0.064435642,0.064435642,0.071799339,0.082221159,0.064907406,0.064435642,0.065379171
"2754",188280111,"Frankfurt Cathedral, Frankfurt am Main, Germany",681,50.11055,8.684995,"Europe",0.054839469,0.065722719,0.054717517,0.05532074,0.056097975,0.054717517,0.054792025,0.054839469,0.055327274,0.054717562,0.054717517,0.054839469,0.054717517,0.054717517,0.055550818,0.054717517,0.055083371,0.054717517,0.054717517,0.054839469,0.054717517,0.05496142,0.055205322,0.117110877,0.055572782,0.054839469,0.054839469,0.054717517,0.054717517,0.054717517,0.054717517,0.054717517,0.054839469,0.086545292,0.099924133,0.05496142,0.054717517,0.054717517
"2755",188294526,"Fiera di Roma, Rome, Italy",681,41.80943,12.33313,"Europe",0.059070479,0.0662678,0.058209133,0.059664644,0.058595971,0.058209133,0.058950753,0.058364683,0.058498012,0.058910374,0.059853519,0.0596813,0.058209133,0.058279541,0.058209133,0.058209133,0.058275797,0.058209133,0.058209133,0.058231354,0.058209133,0.05863134,0.058920219,0.114586921,0.075741071,0.058342462,0.058209133,0.058275797,0.058209133,0.058209133,0.058209133,0.058209133,0.058507098,0.063949757,0.177022787,0.058342462,0.058209133,0.058409126
"2756",188304694,"Vista Vallarta Club de Golf, Puerto Vallarta, Jalisco, Mexico",681,20.688,-105.1949,"South America",0.065269498,0.052434509,0.050590351,0.063621236,0.05065709,0.050849546,0.063587424,0.061545981,0.051187115,0.060507535,0.050590351,0.056647395,0.050590351,0.051989836,0.050590351,0.050590351,0.056419782,0.053556969,0.050590351,0.050849694,0.051108741,0.057335403,0.050849546,0.099823139,0.050590445,0.05647988,0.050590351,0.06309278,0.050590351,0.050590351,0.050590351,0.050590351,0.056461344,0.1023133,0.115359393,0.05338752,0.060554549,0.054738772
"2757",188305748,"Xpu-ha Beach, Puerto Aventuras, Quintana Roo, Mexico",681,20.44926,-87.26854,"South America",0.062049006,0.064434981,0.048247363,0.065762407,0.048755438,0.049040972,0.066742206,0.068047239,0.051941308,0.064566678,0.049261362,0.050561342,0.048247363,0.0485119,0.048247363,0.048247363,0.058914315,0.051756632,0.048331627,0.049305509,0.049834581,0.058242085,0.050347859,0.074757619,0.048247363,0.053395535,0.048247363,0.12791718,0.048247363,0.048247363,0.048247363,0.048247363,0.054043479,0.127898101,0.082824922,0.050016572,0.048620983,0.054274523
"2758",188306120,"Ann Arbor Hands On Museum, Ann Arbor, Michigan, United States of America",681,42.28228,-83.7468,"North America",0.080361437,0.086633727,0.05580214,0.05580214,0.05723879,0.05580214,0.088770749,0.05580214,0.05773404,0.05580214,0.05580214,0.058745976,0.05580214,0.05694971,0.05580214,0.05580214,0.083736887,0.05580214,0.056285115,0.05580214,0.05580214,0.05580214,0.05580214,0.087918161,0.05580214,0.056285115,0.05580214,0.05580214,0.05580214,0.080361437,0.056285115,0.05580214,0.055844099,0.112147785,0.078912601,0.056285115,0.05580214,0.05580214
"2759",188306244,"Gerald R. Ford Library, Ann Arbor, Michigan, United States of America",681,42.28786,-83.71303,"North America",0.066122976,0.07338229,0.058448608,0.058448608,0.06030182,0.058448608,0.07445574,0.058448608,0.058448608,0.058448608,0.058448608,0.060302882,0.058448608,0.058448608,0.058448608,0.058448608,0.068616036,0.058448608,0.058448608,0.058448608,0.058448608,0.058448608,0.058448608,0.087665028,0.058448608,0.058448608,0.058448608,0.058448608,0.058448608,0.066122976,0.058448608,0.058448608,0.058448608,0.097474552,0.085569435,0.058448608,0.058448608,0.058448608
"2760",188307050,"Motown Historical Museum, Detroit, Michigan, United States of America",681,42.39768,-83.14486,"North America",0.055109731,0.058383776,0.054982288,0.06103872,0.05521072,0.054982288,0.073102268,0.055187076,0.059078047,0.054982288,0.057430789,0.06041714,0.054982288,0.054982288,0.054982288,0.060220198,0.055187076,0.054982288,0.055187076,0.054982288,0.054982288,0.058678084,0.055187076,0.093088187,0.054982288,0.054982288,0.056330146,0.055187076,0.054982288,0.054982288,0.055187076,0.054982288,0.054982996,0.086838905,0.108891296,0.055187076,0.054982288,0.054982288
"2761",188308166,"Grand Rapids Children's Museum, Grand Rapids, Michigan, United States of America",681,42.9635,-85.66688,"North America",0.060078905,0.066164515,0.058508129,0.060685829,0.059112184,0.058508129,0.075128088,0.058508129,0.059814749,0.058508129,0.058508129,0.058508129,0.058508129,0.058508129,0.058508129,0.058508129,0.059814749,0.058508129,0.058943669,0.058508129,0.058508129,0.059379209,0.058508129,0.108167906,0.058508129,0.058943669,0.058508129,0.058508129,0.058943669,0.059379209,0.058943669,0.058508129,0.058508129,0.09474677,0.092320439,0.059814749,0.058508129,0.059379209
"2762",188310212,"University of St. Thomas, St. Paul, Minnesota, United States of America",681,44.94025,-93.19342,"North America",0.054463715,0.068458585,0.052735263,0.061949231,0.066641701,0.052735263,0.06562429,0.054736777,0.053914349,0.05329925,0.052735263,0.069720503,0.052735263,0.052900042,0.052735263,0.053277172,0.058381119,0.052735263,0.053435817,0.052903704,0.056359828,0.058381119,0.053240586,0.140517207,0.053799717,0.052903704,0.053746388,0.052903704,0.053577467,0.053914349,0.054588113,0.052735263,0.053174434,0.116175181,0.138563426,0.054419672,0.052735263,0.052903704
"2763",188316350,"Times Square Shopping Mall, Hong Kong, Hong Kong",681,22.278,114.182,"Asia",0.061015565,0.055989511,0.055654267,0.063379171,0.063043926,0.055654267,0.061110315,0.063043926,0.056995244,0.055975746,0.085632725,0.063043926,0.056805008,0.062869016,0.055654267,0.055654267,0.055654267,0.055654267,0.055654267,0.055654267,0.055654267,0.063379171,0.055654267,0.210356225,0.059663701,0.055654267,0.055654267,0.055654267,0.055654267,0.055654267,0.055654267,0.055654267,0.05751383,0.075002536,0.114665234,0.055654267,0.055654267,0.055654267
"2764",188324224,"Jimbaran Beach, Jimbaran, Indonesia",557,-8.76893,115.1669,"Asia",0.07824201,0.06313774,0.057984871,0.085920928,0.057984871,0.057984871,0.057984871,0.060275035,0.057984871,0.057984871,0.058557412,0.059129953,0.057984871,0.057984871,0.057984871,0.057984871,0.060275035,0.057984871,0.059702494,0.057984871,0.057984871,0.059702494,0.058557412,0.073161848,0.057984871,0.060847576,0.057984871,0.060847576,0.057984871,0.057984871,0.057984871,0.057984871,0.088211092,0.123532536,0.086255439,0.059702494,0.057984871,0.059129953
"2765",188324844,"Pemuteran Beach, Pemuteran, Indonesia",681,-8.14447,114.6581,"Asia",0.062682946,0.06983551,0.062682946,0.09153021,0.062682946,0.062682946,0.062682946,0.090506513,0.062682946,0.062682946,0.065543971,0.066987792,0.062682946,0.063398202,0.062682946,0.062682946,0.065543971,0.062682946,0.063398202,0.062682946,0.063398202,0.064113459,0.063398202,0.075475302,0.062682946,0.062682946,0.062682946,0.099299378,0.062682946,0.062682946,0.062682946,0.062682946,0.062682946,0.078032792,0.062682946,0.062682946,0.062682946,0.062682946
"2766",188325092,"Nusa Lembongan Beach, Lembongan Island, Indonesia",681,-8.716884,115.5485,"Asia",0.064022673,0.086269587,0.060871478,0.088763259,0.060871478,0.060871478,0.063286257,0.08751456,0.060871478,0.060871478,0.060871478,0.062131956,0.060871478,0.060871478,0.060871478,0.060871478,0.082530024,0.060871478,0.060871478,0.060871478,0.063392434,0.063392434,0.061501717,0.080639308,0.060871478,0.064022673,0.060871478,0.09219689,0.060871478,0.060871478,0.060871478,0.060871478,0.088320534,0.083128845,0.07937883,0.061501717,0.060871478,0.060871478
"2767",188340220,"Assateague State Park, Ocean City, Maryland, United States of America",681,38.23972,-75.13355,"North America",0.058252286,0.100022538,0.058684763,0.098874635,0.093263699,0.052574904,0.053205687,0.05446098,0.052574904,0.052574904,0.056980461,0.090960969,0.052574904,0.079293006,0.068368662,0.052574904,0.059561818,0.052574904,0.052574904,0.052574904,0.052574904,0.055058759,0.052574904,0.076378631,0.05783949,0.058252286,0.052574904,0.05292974,0.052574904,0.052574904,0.052574904,0.052574904,0.08563188,0.099336047,0.307189938,0.055058759,0.052574904,0.054703922
"2768",188340344,"Grand Bay Beach, Grand Bay, Mauritius",681,-20.01114,57.5841,"Africa",0.071996917,0.071439981,0.061746173,0.079976505,0.061746173,0.061746173,0.062761561,0.07294098,0.061971904,0.064054868,0.06208477,0.065676447,0.064635145,0.065086607,0.063080539,0.061746173,0.070663549,0.063407974,0.061971904,0.063419136,0.063213425,0.069872492,0.062310501,0.076168781,0.061746173,0.070642531,0.061746173,0.075168459,0.061746173,0.061746173,0.061746173,0.061746173,0.064015148,0.101788306,0.083887182,0.073117788,0.06208477,0.070755396
"2769",188342142,"Black River Gorges National Park, Chemin Grenier, Mauritius",681,-20.42284,57.42998,"Africa",0.0672677,0.071742974,0.066148881,0.0672677,0.066148881,0.066148881,0.066148881,0.0672677,0.066148881,0.066148881,0.066148881,0.069505337,0.066148881,0.066148881,0.066148881,0.066148881,0.068386518,0.066148881,0.0672677,0.0672677,0.0672677,0.0672677,0.066148881,0.0672677,0.066148881,0.066148881,0.066148881,0.0672677,0.066148881,0.066148881,0.066148881,0.066148881,0.0672677,0.071742974,0.0672677,0.0672677,0.066148881,0.0672677
"2770",188346854,"El Parian, Guadalajara, Jalisco, Mexico",681,20.71126,-103.3631,"South America",0.059949994,0.062855404,0.059724801,0.059724801,0.059724801,0.059724801,0.06561953,0.059724801,0.059724801,0.059724801,0.059724801,0.059724801,0.059724801,0.061359375,0.059724801,0.059724801,0.059724801,0.059724801,0.059724801,0.059724801,0.059724801,0.059724801,0.059724801,0.095702054,0.061912343,0.059724801,0.059724801,0.059724801,0.059724801,0.059724801,0.059724801,0.059724801,0.059724801,0.076912913,0.120822234,0.059724801,0.059724801,0.059724801
"2771",188346916,"Metropolitan Cathedral, Guadalajara, Jalisco, Mexico",681,20.67707,-103.3478,"South America",0.058706026,0.061453914,0.058495891,0.058495891,0.058495891,0.058495891,0.065556785,0.058495891,0.058495891,0.058495891,0.058495891,0.058495891,0.058495891,0.060021162,0.058495891,0.058495891,0.058495891,0.058495891,0.058495891,0.058495891,0.058495891,0.058495891,0.058495891,0.093667619,0.060537221,0.058495891,0.058495891,0.058495891,0.058495891,0.058495891,0.058495891,0.058495891,0.058495891,0.080486966,0.115920942,0.058495891,0.058495891,0.058495891
"2772",188349582,"Santa Maria Beach, Cabo San Lucas, Baja California Sur, Mexico",681,22.93043,-109.816,"South America",0.057543859,0.052367011,0.045124634,0.068813306,0.045227006,0.04498438,0.06982597,0.057810051,0.045886886,0.058618318,0.045210006,0.060439456,0.04498438,0.048556943,0.04498438,0.04498438,0.05348394,0.04498438,0.045548446,0.045105866,0.045097193,0.056455465,0.045210006,0.081876224,0.045234363,0.054135927,0.04498438,0.063408417,0.04498438,0.04498438,0.04498438,0.04498438,0.059819375,0.155088568,0.110922932,0.052544811,0.075123427,0.050286606
"2773",188349644,"El Dorado Golf Club, Cabo San Lucas, Baja California Sur, Mexico",681,22.99181,-109.7522,"South America",0.057271912,0.052615173,0.045678344,0.064264881,0.045803844,0.045506402,0.070184923,0.055115379,0.046335532,0.059239029,0.04564459,0.055068687,0.045506402,0.049885653,0.045506402,0.045506402,0.053540166,0.045506402,0.046197344,0.045655223,0.04564459,0.053842977,0.045782779,0.075788432,0.045771861,0.054429359,0.045506402,0.064104994,0.045506402,0.045506402,0.045506402,0.045506402,0.059112789,0.153505115,0.105655458,0.052972411,0.070779328,0.050619371
"2774",188350016,"Cabo San Lucas Country Club, Cabo San Lucas, Baja California Sur, Mexico",681,22.91142,-109.9076,"South America",0.057188638,0.050982503,0.043805463,0.075701405,0.043990124,0.043805463,0.073405401,0.062990331,0.044689701,0.058035503,0.044100209,0.067103023,0.043805463,0.046104981,0.043805463,0.043805463,0.052679032,0.043805463,0.044247582,0.043815964,0.043952836,0.062007247,0.044100209,0.080846816,0.043846101,0.053948905,0.043805463,0.063512693,0.043805463,0.043805463,0.043805463,0.043805463,0.062692795,0.153001264,0.113114823,0.051877569,0.081711733,0.048816147
"2775",188350636,"Isla Navidad Golf Course, Isla Navidad, Colima, Mexico",681,19.1776,-104.6063,"South America",0.071426451,0.061804016,0.059364991,0.127679004,0.059364991,0.059364991,0.072326887,0.060584503,0.059364991,0.059364991,0.059365628,0.089940091,0.059364991,0.061141989,0.059364991,0.059364991,0.060584503,0.059364991,0.059364991,0.059364991,0.059364991,0.061693819,0.059364991,0.073651413,0.059364991,0.059364991,0.059364991,0.072285045,0.059364991,0.059364991,0.059364991,0.059364991,0.072432618,0.080159817,0.063472989,0.061804016,0.059364991,0.061804016
"2776",188354480,"The Spire, Dublin, Ireland",681,53.34761,-6.259515,"Europe",0.051872312,0.076598161,0.050806117,0.073266629,0.051114321,0.050806117,0.076046744,0.05166927,0.052532423,0.05102303,0.054440122,0.051059679,0.050806117,0.070048242,0.050806117,0.050806117,0.051545963,0.050806117,0.05117604,0.051052732,0.050806117,0.073004412,0.050806117,0.133847652,0.076668578,0.051299347,0.050806117,0.050929425,0.050806117,0.050806117,0.050806117,0.050806117,0.050930004,0.062067928,0.161547637,0.051422655,0.050806117,0.052779039
