"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Nature_Beach","Nature_Coral_Reefs","Nature_Countryside","Nature_Desert","Nature_Forests","Nature_Gardens","Nature_Glaciers","Nature_Hiking","Nature_Hilly","Nature_Hotsprings","Nature_Islands","Nature_Jungle","Nature_Lake","Nature_Mountains","Nature_Natural_Parks","Nature_Nature","Nature_Northern_lights","Nature_Rainforest","Nature_River","Nature_Safari","Nature_Scenery","Nature_Sea","Nature_Sharks","Nature_Skyscrapers","Nature_Sunnyweather","Nature_Sunrise","Nature_Sunsets","Nature_Tropical","Nature_Volcanoes","Nature_Waterfalls","Nature_Wildlife"
"1732",187577062,"Puerto Aventuras, Quintana Roo, Mexico",774,20.51863,-87.20982,"South America",0.313867696,0.059859743,0.049659569,0.049873623,0.049659569,0.087518134,0.049659569,0.051089229,0.049659569,0.049659569,0.053685435,0.069610386,0.049659569,0.049659569,0.049659569,0.06819835,0.049659569,0.049659569,0.053518583,0.049659569,0.050902543,0.129975745,0.049659569,0.049659569,0.050983918,0.049798233,0.052239082,0.071108993,0.049659569,0.049659569,0.065832588
"1733",187577093,"Xpu-Ha, Quintana Roo, Mexico",774,20.48574,-87.25246,"South America",0.609369253,0.048639667,0.046151264,0.046407323,0.048392045,0.067348822,0.046151264,0.047498791,0.046151264,0.046151264,0.050102743,0.08071842,0.046151264,0.046151264,0.046151264,0.066389029,0.046151264,0.04654331,0.046895448,0.046151264,0.050714481,0.122383354,0.046151264,0.046151264,0.05103483,0.046553757,0.046161644,0.121611923,0.046151264,0.046151264,0.06081324
"1734",187577930,"San Giovanni Rotondo, Italy",774,41.65023,15.74715,"Europe",0.065871295,0.065871295,0.066730106,0.065871295,0.065871295,0.079612277,0.065871295,0.066730106,0.065871295,0.065871295,0.065871295,0.065871295,0.065871295,0.066730106,0.065871295,0.065871295,0.065871295,0.065871295,0.065871295,0.065871295,0.065871295,0.065871295,0.065871295,0.065871295,0.065871295,0.065871295,0.065871295,0.065871295,0.065871295,0.065871295,0.065871295
"1735",187577992,"Foggia, Italy",774,41.45702,15.57987,"Europe",0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305,0.066719305
"1736",187578457,"Porto-Vecchio, France",774,41.60142,9.284807,"Europe",0.082093268,0.065578159,0.066463468,0.065578159,0.065578159,0.073545934,0.065578159,0.071332663,0.065578159,0.066463468,0.065578159,0.065578159,0.065578159,0.065578159,0.065578159,0.065578159,0.065578159,0.065578159,0.066020813,0.065578159,0.065578159,0.070890009,0.065578159,0.065578159,0.065578159,0.065578159,0.065578159,0.065578159,0.065578159,0.065578159,0.065578159
"1737",187578860,"Drome (department), France",464,44.928024,4.891373,"Europe",0.066192736,0.065531754,0.071150102,0.065531754,0.065531754,0.078090416,0.065531754,0.072638267,0.065531754,0.065531754,0.065531754,0.065531754,0.065862245,0.067019919,0.0675147,0.065531754,0.065531754,0.065531754,0.067271112,0.065531754,0.065531754,0.065862245,0.065531754,0.065531754,0.065531754,0.065531754,0.065531754,0.065531754,0.065531754,0.065531754,0.065531754
"1738",187579294,"Montelimar, France",774,44.55696,4.788917,"Europe",0.066141967,0.066141967,0.068108922,0.066141967,0.066141967,0.072042832,0.066141967,0.070075877,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967,0.066141967
"1739",187580131,"Vosges (department), France",464,48.07065,6.592325,"Europe",0.066281081,0.065871849,0.06955494,0.065871849,0.065871849,0.078967282,0.065871849,0.073647263,0.065871849,0.066690314,0.065871849,0.065871849,0.067099546,0.067918011,0.067918011,0.065871849,0.065871849,0.065871849,0.066281081,0.065871849,0.065871849,0.065871849,0.065871849,0.065871849,0.065871849,0.065871849,0.065871849,0.065871849,0.065871849,0.065871849,0.065871849
"1740",187580534,"Cala Murada, Manacor, Spain",557,39.45088,3.269465,"Europe",0.069690191,0.066804188,0.066804188,0.066804188,0.066804188,0.069690191,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188
"1741",187580565,"Luneville, France",774,48.58463,6.484688,"Europe",0.066657345,0.066657345,0.068210863,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345,0.066657345
"1742",187581247,"Addo, South Africa",557,-33.43788,25.67202,"Africa",0.065299656,0.065299656,0.068387028,0.065299656,0.065299656,0.076877303,0.065299656,0.072817044,0.065299656,0.065299656,0.065299656,0.065299656,0.065299656,0.067615185,0.077221527,0.067414142,0.065299656,0.065299656,0.076700241,0.080778239,0.069122628,0.065299656,0.067414142,0.065299656,0.065299656,0.065299656,0.067414142,0.065299656,0.065299656,0.065299656,0.067414142
"1743",187581464,"Usti nad Labem (region), Czech Republic",464,50.65976,14.04269,"Europe",0.066932164,0.065857704,0.069618315,0.065857704,0.065857704,0.072841695,0.065857704,0.074453385,0.065857704,0.066394934,0.065857704,0.065857704,0.066394934,0.069081085,0.067469394,0.065857704,0.065857704,0.065857704,0.066932164,0.065857704,0.065857704,0.065857704,0.065857704,0.065857704,0.065857704,0.065857704,0.065857704,0.065857704,0.065857704,0.066886523,0.065857704
"1744",187581526,"Plzen (region), Czech Republic",464,49.745832,13.380982,"Europe",0.065652835,0.065652835,0.066252104,0.065652835,0.065652835,0.069847717,0.065652835,0.069847717,0.065652835,0.065652835,0.065652835,0.065652835,0.066252104,0.066252104,0.068049911,0.065652835,0.065652835,0.065652835,0.065652835,0.065652835,0.065652835,0.066252104,0.065652835,0.065652835,0.065652835,0.065652835,0.065652835,0.065652835,0.065652835,0.065652835,0.065652835
"1745",187581588,"Hradec Kralove (region), Czech Republic",464,50.20962,15.83245,"Europe",0.065710571,0.065710571,0.065710571,0.065710571,0.065710571,0.071601935,0.065710571,0.071209177,0.065710571,0.065710571,0.065710571,0.065710571,0.066103329,0.07356131,0.070423662,0.065710571,0.065710571,0.065710571,0.066496086,0.066103329,0.065710571,0.066103329,0.065710571,0.065710571,0.065710571,0.065710571,0.065710571,0.065710571,0.065710571,0.065710571,0.065710571
"1746",187582146,"Mayenne (department), France",464,48.30102,-0.619023,"Europe",0.066096832,0.066096832,0.067096432,0.066096832,0.066096832,0.076092834,0.066096832,0.069095633,0.066096832,0.066096832,0.066096832,0.066096832,0.067732275,0.066096832,0.066096832,0.066096832,0.066096832,0.066096832,0.072680972,0.066096832,0.066096832,0.066096832,0.066096832,0.066096832,0.066096832,0.066096832,0.066096832,0.066096832,0.066096832,0.066096832,0.066096832
"1747",187582363,"Loir-et-Cher (department), France",464,47.58561,1.330311,"Europe",0.064677049,0.064677049,0.070587169,0.064677049,0.064677049,0.081688934,0.064677049,0.068704795,0.064677049,0.064677049,0.064677049,0.064677049,0.064677049,0.064677049,0.065124576,0.067441236,0.064677049,0.064677049,0.072742588,0.064677049,0.064677049,0.066746541,0.064677049,0.064677049,0.064677049,0.064677049,0.064677049,0.064677049,0.064677049,0.064677049,0.067441236
"1748",187583448,"Chinon, France",774,47.17213,0.245253,"Europe",0.066437538,0.066437538,0.066437538,0.066437538,0.066437538,0.067734891,0.066437538,0.069032245,0.066437538,0.066437538,0.066437538,0.066437538,0.066437538,0.066437538,0.067734891,0.066437538,0.066437538,0.066437538,0.071380528,0.066437538,0.066437538,0.066437538,0.066437538,0.066437538,0.066437538,0.066437538,0.066437538,0.066437538,0.066437538,0.066437538,0.066437538
"1749",187583634,"Port Louis, Mauritius",774,-20.1436,57.49804,"Africa",0.064857678,0.063787931,0.063787931,0.063787931,0.063787931,0.064857678,0.063787931,0.064857678,0.063787931,0.063787931,0.073887196,0.063787931,0.063787931,0.064857678,0.063787931,0.063787931,0.063787931,0.063787931,0.063787931,0.063787931,0.063787931,0.066997174,0.063787931,0.063787931,0.063787931,0.063787931,0.063787931,0.063787931,0.063787931,0.063787931,0.063787931
"1750",187584037,"Bra, Italy",557,44.70684,7.824282,"Europe",0.06654703,0.06654703,0.069302989,0.06654703,0.06654703,0.069302989,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703
"1751",187585060,"Blankenese, Hamburg, Germany",774,53.56638,9.798717,"Europe",0.068984041,0.066451113,0.071516969,0.066451113,0.066451113,0.066451113,0.066451113,0.068984041,0.066451113,0.066451113,0.066451113,0.066451113,0.066451113,0.068984041,0.066451113,0.066451113,0.066451113,0.066451113,0.074049897,0.066451113,0.066451113,0.066451113,0.066451113,0.066451113,0.066451113,0.066451113,0.066451113,0.066451113,0.066451113,0.066451113,0.066451113
"1752",187585184,"White Mountains (area), New Hampshire, United States of America",464,44.0761535,-71.189142,"North America",0.065440542,0.055224042,0.057496701,0.055225516,0.055420628,0.06264306,0.061319937,0.12587017,0.05534619,0.055224042,0.060818509,0.05536939,0.075993113,0.16722481,0.055678574,0.076226308,0.055224042,0.055224042,0.080409981,0.055224042,0.092643986,0.07705975,0.055224042,0.055224042,0.061716748,0.055244172,0.055430551,0.055224042,0.055224042,0.092674561,0.066181587
"1753",187585587,"Argyll and Bute, Scotland, United Kingdom",464,56.411844,-5.396463,"Europe",0.069729073,0.063314079,0.070710183,0.063314079,0.064086911,0.075784244,0.063314079,0.076014088,0.065292286,0.063314079,0.070522487,0.064255109,0.06713511,0.067653532,0.06437299,0.065152584,0.063314079,0.063314079,0.064512933,0.063314079,0.069479565,0.085644214,0.063314079,0.063314079,0.063314079,0.064130366,0.064591196,0.064255109,0.063314079,0.063314079,0.064255109
"1754",187585649,"Dumfries and Galloway, Scotland, United Kingdom",464,55.07218,-3.592745,"Europe",0.068469787,0.063903385,0.071772048,0.063903385,0.064069791,0.081184265,0.063903385,0.074177664,0.066199245,0.063903385,0.066185594,0.063903385,0.080127124,0.065244749,0.064350093,0.066826343,0.063903385,0.063903385,0.065399345,0.063903385,0.065524108,0.065506009,0.063903385,0.063903385,0.063903385,0.063903385,0.063903385,0.063903385,0.063903385,0.065068943,0.066659716
"1755",187585928,"Scottish Borders, Scotland, United Kingdom",464,55.597558,-2.795079,"Europe",0.063487043,0.063487043,0.076042429,0.063487043,0.063487043,0.090362983,0.063487043,0.073255093,0.066529436,0.063487043,0.063487043,0.063487043,0.063487043,0.064522708,0.063487043,0.064256476,0.063487043,0.063487043,0.078842839,0.063487043,0.064445164,0.063487043,0.063487043,0.063487043,0.063487043,0.063487043,0.063487043,0.063487043,0.063487043,0.063487043,0.063487043
"1756",187586424,"Alishan, Taiwan",557,23.43782,120.7641,"Asia",0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.073224942,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.073224942,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695
"1757",187587199,"Cesis, Latvia",557,57.28469,25.25753,"Europe",0.066654797,0.066654797,0.068040607,0.066654797,0.066654797,0.069426416,0.066654797,0.075124173,0.066654797,0.066654797,0.066654797,0.066654797,0.066654797,0.066654797,0.068040607,0.073738364,0.066654797,0.066654797,0.068040607,0.066654797,0.066654797,0.066654797,0.066654797,0.066654797,0.066654797,0.066654797,0.066654797,0.066654797,0.066654797,0.066654797,0.066654797
"1758",187587602,"Groningen (province), Netherlands",464,53.216679,6.570818,"Europe",0.067541184,0.064612455,0.07494268,0.064612455,0.064612455,0.070938455,0.064612455,0.071758517,0.064612455,0.064612455,0.072131171,0.064612455,0.065315344,0.064612455,0.065315344,0.066838295,0.064612455,0.064612455,0.064612455,0.064612455,0.066838295,0.067040889,0.064612455,0.064612455,0.066752376,0.064612455,0.064612455,0.064612455,0.064612455,0.064612455,0.064612455
"1759",187587850,"Zhongshan, Taipei, Taiwan",774,25.07006,121.5383,"Asia",0.059948472,0.059948472,0.059948472,0.059948472,0.059948472,0.077166394,0.059948472,0.067935828,0.059948472,0.072476076,0.059948483,0.064354739,0.09155743,0.086435303,0.065384918,0.064435632,0.059948472,0.059948472,0.066968576,0.059948472,0.064354739,0.064709364,0.059948472,0.066743392,0.059948472,0.059948472,0.064709364,0.064354739,0.059948472,0.066743392,0.059948472
"1760",187588687,"Achensee, Austria",774,47.48067,11.75108,"Europe",0.067285346,0.065446885,0.068510986,0.065446885,0.065446885,0.071575087,0.065446885,0.070962267,0.065446885,0.065446885,0.065446885,0.065446885,0.109790758,0.069736626,0.065446885,0.065446885,0.065446885,0.065446885,0.065446885,0.065446885,0.065446885,0.065446885,0.065446885,0.065446885,0.065446885,0.065446885,0.065446885,0.065446885,0.065446885,0.065446885,0.065446885
"1761",187588811,"Seefeld in Tirol, Austria",774,47.32771,11.1465,"Europe",0.06677857,0.06540987,0.068694751,0.06540987,0.06540987,0.073895813,0.06540987,0.075012398,0.06540987,0.06568361,0.06540987,0.06540987,0.06623109,0.077438844,0.06540987,0.06540987,0.06540987,0.06540987,0.06540987,0.06540987,0.06540987,0.06540987,0.06540987,0.06540987,0.06540987,0.06540987,0.06540987,0.06540987,0.06540987,0.06540987,0.06540987
"1762",187591167,"Airway Heights, Washington, United States of America",557,47.63503,-117.5812,"North America",0.065732723,0.058466657,0.058466657,0.058466657,0.067857911,0.067857911,0.058466657,0.073151371,0.058466657,0.058466657,0.065732723,0.058466657,0.072203774,0.067857911,0.058466657,0.067857911,0.058466657,0.058466657,0.067857911,0.058466657,0.058466657,0.058466657,0.058466657,0.058466657,0.058466657,0.058466657,0.058466657,0.058466657,0.058466657,0.065732723,0.067857911
"1763",187591508,"Epirus, Greece",464,39.67277,20.86033,"Europe",0.073280841,0.062976612,0.06375651,0.062976612,0.070849656,0.071867442,0.062976612,0.081366183,0.062976612,0.063132592,0.078315978,0.062976612,0.083657558,0.113012041,0.064536407,0.07038467,0.062976612,0.062976612,0.092799593,0.063132592,0.068006233,0.07173603,0.062976612,0.062976612,0.062976612,0.062976612,0.062976612,0.062976612,0.062976612,0.062976612,0.062976612
"1764",187593802,"Benito Juarez International Airport (MEX), Distrito Federal, Mexico",774,19.4208,-99.08286,"South America",0.0623771,0.057608394,0.057608394,0.057608394,0.057608394,0.067756032,0.057608394,0.062128007,0.057608394,0.057608394,0.066109511,0.057608394,0.066109511,0.062128007,0.057608394,0.057608394,0.057608394,0.057608394,0.057608394,0.057608394,0.057608394,0.062128007,0.057608394,0.062128007,0.062128007,0.057608394,0.057608394,0.057608394,0.062128007,0.062128007,0.057608394
"1765",187593833,"La Condesa, Mexico City, Distrito Federal, Mexico",774,19.41124,-99.17463,"South America",0.068258627,0.061884091,0.061884091,0.061884091,0.061884091,0.066076777,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.066906898,0.061884091,0.061884091
"1766",187595073,"Catanzaro, Italy",774,38.88989,16.60301,"Europe",0.104919169,0.065577428,0.065577428,0.065577428,0.065577428,0.068004318,0.065577428,0.066790873,0.065577428,0.065577428,0.065577428,0.065577428,0.065577428,0.065577428,0.065577428,0.065577428,0.065577428,0.065577428,0.065577428,0.065577428,0.065577428,0.066790873,0.065577428,0.065577428,0.065577428,0.065577428,0.065577428,0.065577428,0.065577428,0.065577428,0.065577428
"1767",187595755,"North-West (province), South Africa",464,-25.347781,27.102177,"Africa",0.059372232,0.065912541,0.061576392,0.059372232,0.059372232,0.096134818,0.059372232,0.073619862,0.060721546,0.059372232,0.059372232,0.076278687,0.07805586,0.097948071,0.069322394,0.096723996,0.059372232,0.059372232,0.059629878,0.084382548,0.067825459,0.076263963,0.059372232,0.059372232,0.076278687,0.059372232,0.059372232,0.059372232,0.076263963,0.076278687,0.095155776
"1768",187595786,"Mpumalanga - Limpopo (provinces), South Africa",464,-25.0045325,31.122653,"Africa",0.064141784,0.059637042,0.068148827,0.059637042,0.072825702,0.074817058,0.059637042,0.114087488,0.063809396,0.059682116,0.059637042,0.059637042,0.073440609,0.097011128,0.061994278,0.091259254,0.059637042,0.059637042,0.07219943,0.080273179,0.063940324,0.074189786,0.059637042,0.059637042,0.059637042,0.059771224,0.059671162,0.073461693,0.059637042,0.07551949,0.084294822
"1769",187596251,"Leopoldstadt, Vienna, Austria",774,48.2198,16.39366,"Europe",0.061519637,0.061062034,0.061062034,0.061062034,0.061062034,0.068578247,0.061062034,0.064265255,0.061062034,0.061062034,0.061062034,0.061062034,0.061062034,0.061062034,0.061062034,0.061062034,0.061062034,0.061062034,0.077190735,0.061062034,0.06147377,0.061062034,0.061062034,0.061062034,0.061062034,0.061062034,0.061062034,0.061062034,0.061062034,0.061062034,0.061062034
"1770",187597398,"Cape Winelands, Cape Town, South Africa",557,-33.8853,18.96554,"Africa",0.067884529,0.064133575,0.065994242,0.064133575,0.065282278,0.08721577,0.064133575,0.076686922,0.066044663,0.064133575,0.066628574,0.064133575,0.066346106,0.070800374,0.064133575,0.065282278,0.064133575,0.064133575,0.066220884,0.06428863,0.064133575,0.069188288,0.065282278,0.064133575,0.064133575,0.064133575,0.065265289,0.064133575,0.064133575,0.064133575,0.064133575
"1771",187597429,"Centralia - Chehalis (and vicinity), Washington, United States of America",464,46.713162,-122.974338,"North America",0.068406544,0.059994227,0.060771167,0.059994227,0.059994227,0.069510179,0.059994227,0.09590463,0.079026131,0.059994227,0.064397795,0.059994227,0.073940652,0.059994227,0.079026131,0.069617022,0.059994227,0.059994227,0.079026131,0.059994227,0.067356772,0.059994227,0.059994227,0.059994227,0.059994227,0.059994227,0.059994227,0.059994227,0.059994227,0.07176034,0.069510179
"1772",187597708,"North Oregon Coast, Oregon, United States of America",464,45.992271,-123.928091,"North America",0.275304121,0.060653908,0.068794244,0.079527862,0.064147526,0.070850599,0.053104327,0.087991422,0.065227844,0.053104327,0.053104327,0.053104327,0.071697107,0.086610118,0.067101969,0.089188432,0.053104327,0.053104327,0.109601894,0.053104327,0.084439241,0.136751754,0.053104327,0.053104327,0.05386701,0.053240922,0.058185798,0.053104327,0.056597944,0.079246688,0.08148301
