"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Entertainment_Aquarium","Entertainment_Casino","Entertainment_Entertainment","Entertainment_Family_Friendly","Entertainment_Jazz","Entertainment_Live_Music","Entertainment_Musicals","Entertainment_Nightclubs","Entertainment_Nightlife","Entertainment_Opera","Entertainment_Theater","Entertainment_Themepark","Entertainment_Tours","Entertainment_Waterparks","Entertainment_Zoo"
"2469",187858852,"Adair, Iowa, United States of America",774,41.49482,-94.64527,"North America",0.067092413,0.067092413,0.067092413,0.067092413,0.067092413,0.067092413,0.067092413,0.067092413,0.067092413,0.067092413,0.067092413,0.067092413,0.067092413,0.067092413,0.067092413
"2470",187859317,"Pella (and vicinity), Iowa, United States of America",464,41.39309,-92.91232,"North America",0.065973366,0.065973366,0.065973366,0.092866611,0.065973366,0.065973366,0.065973366,0.065973366,0.065973366,0.065973366,0.065973366,0.065973366,0.068285237,0.065973366,0.065973366
"2471",187859410,"Decorah (and vicinity), Iowa, United States of America",464,43.291965,-91.77141,"North America",0.066378685,0.066378685,0.066378685,0.076513709,0.066378685,0.066378685,0.066378685,0.066378685,0.066378685,0.066378685,0.066378685,0.066378685,0.066378685,0.066378685,0.066378685
"2472",187860340,"Blue Earth, Minnesota, United States of America",774,43.62569,-94.11162,"North America",0.067030684,0.067030684,0.067030684,0.067030684,0.067030684,0.067030684,0.067030684,0.067030684,0.067030684,0.067030684,0.067030684,0.067030684,0.067030684,0.067030684,0.067030684
"2473",187860619,"Boone, Iowa, United States of America",774,42.05649,-93.88793,"North America",0.066062641,0.066062641,0.066062641,0.096707819,0.066062641,0.066062641,0.066062641,0.066062641,0.066062641,0.066062641,0.066062641,0.066062641,0.066062641,0.066062641,0.066062641
"2474",187861115,"West Des Moines, Iowa, United States of America",774,41.56281,-93.76532,"North America",0.061138898,0.061181348,0.062112526,0.147923945,0.061138898,0.063431105,0.061138898,0.062976339,0.061138898,0.061138898,0.064441715,0.061949205,0.061949205,0.061138898,0.061520678
"2475",187861828,"Grinnell, Iowa, United States of America",774,41.73844,-92.71542,"North America",0.061531034,0.061531034,0.061531034,0.09097478,0.061531034,0.073342687,0.068394056,0.061531034,0.061531034,0.068394056,0.089389574,0.061531034,0.087040017,0.061531034,0.061531034
"2476",187863409,"Independence, Iowa, United States of America",774,42.47347,-91.89195,"North America",0.066883723,0.066883723,0.066883723,0.078201424,0.066883723,0.066883723,0.066883723,0.066883723,0.066883723,0.066883723,0.066883723,0.066883723,0.066883723,0.066883723,0.066883723
"2477",187863874,"Lincoln, California, United States of America",557,38.91743,-121.3188,"North America",0.064792558,0.139638919,0.061017125,0.11009928,0.057455593,0.104959313,0.057455593,0.057455593,0.057455593,0.057455593,0.082682329,0.061017125,0.068872627,0.061017125,0.085389157
"2478",187864835,"Selma, Texas, United States of America",557,29.58684,-98.31853,"North America",0.060887193,0.065205517,0.060887193,0.114280627,0.069890736,0.07420906,0.065205517,0.065205517,0.060887193,0.060887193,0.076860223,0.066041197,0.076767751,0.060887193,0.070117508
"2479",187865145,"Wiener Neustadt, Austria",774,47.8058,16.22161,"Europe",0.066210443,0.066210443,0.066210443,0.066210443,0.066210443,0.066210443,0.066210443,0.066210443,0.066210443,0.066210443,0.066210443,0.066210443,0.066210443,0.066210443,0.066210443
"2480",187867160,"Laughlin, NV, United States (IFP-Laughlin - Bullhead Intl.)",712,35.16433,-114.5664,"North America",0.049904398,0.515598992,0.086055971,0.167334718,0.049904398,0.085991279,0.049904398,0.074778564,0.054387339,0.049904398,0.070348765,0.051011616,0.053611407,0.049904398,0.049937015
"2481",187867253,"Santiago del Teide, Spain",557,28.27248,-16.80751,"Europe",0.063988193,0.063988193,0.083264526,0.092485898,0.063988193,0.0675246,0.063988193,0.064697705,0.064689062,0.063988193,0.063988193,0.063988193,0.068894276,0.063988193,0.063988193
"2482",187869206,"Goregaon, Mumbai, India",774,19.15748,72.84963,"Asia",0.065243015,0.065243015,0.065243015,0.076506192,0.065243015,0.065243015,0.065243015,0.065243015,0.065243015,0.065243015,0.065243015,0.065243015,0.067983492,0.065243015,0.065243015
"2483",187869361,"Helsingor, Denmark",774,56.0365,12.54517,"Europe",0.064554665,0.07476496,0.064554665,0.067108618,0.070323356,0.070323356,0.070323356,0.065831642,0.065831642,0.064554665,0.070323356,0.064554665,0.074154285,0.064554665,0.064554665
"2484",187869392,"Osijek, Croatia",774,45.52434,18.7208,"Europe",0.066040561,0.066040561,0.066040561,0.066040561,0.066040561,0.066040561,0.066040561,0.071450029,0.066040561,0.071450029,0.071450029,0.066040561,0.071779442,0.066040561,0.071450029
"2485",187869702,"Jiaozuo, China",557,35.1105,113.1635,"Asia",0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.069690191,0.066804188,0.066804188
"2486",187870043,"Bandhavgarh National Park, India",464,23.64719,80.98846,"Asia",0.066360187,0.066360187,0.066360187,0.06880219,0.066360187,0.066360187,0.066360187,0.06880219,0.06880219,0.066360187,0.066360187,0.066360187,0.076128197,0.066360187,0.066360187
"2487",187870167,"Habarana, Sri Lanka",557,8.054022,80.76432,"Asia",0.064512709,0.064512709,0.07255123,0.076014743,0.064512709,0.091911037,0.064512709,0.064512709,0.064512709,0.064512709,0.064512709,0.064512709,0.083812314,0.064512709,0.064512709
"2488",187872120,"George Town, Great Exuma Island, Bahamas",774,23.5124,-75.80143,"South America",0.059773638,0.059773638,0.069421723,0.079799513,0.059773638,0.059773638,0.059773638,0.059773638,0.059773638,0.059773638,0.059773638,0.059773638,0.105952575,0.059773638,0.059773638
"2489",187872554,"Lucaya, Freeport, Grand Bahama Island, Bahamas",774,26.53551,-78.59769,"South America",0.049213519,0.089506062,0.165392376,0.099922132,0.049213519,0.074463683,0.049213519,0.066760309,0.050081445,0.049213519,0.054661608,0.049213519,0.09734344,0.049213519,0.053589711
"2490",187873019,"Trogir, Croatia",774,43.51594,16.18003,"Europe",0.064749126,0.064749126,0.064749126,0.075618923,0.064749126,0.06659901,0.064749126,0.069245988,0.065884984,0.064749126,0.064749126,0.064749126,0.080766392,0.064749126,0.064749126
"2491",187873298,"Nogales, Sonora, Mexico",774,31.26468,-110.942,"South America",0.06637898,0.06637898,0.06637898,0.067839473,0.06637898,0.06637898,0.06637898,0.06637898,0.06637898,0.06637898,0.06637898,0.06637898,0.067839473,0.06637898,0.06637898
"2492",187873484,"Puerto Barrios (and vicinity), Guatemala",464,15.71286,-88.59465,"South America",0.066479396,0.066479396,0.066479396,0.067957592,0.066479396,0.066479396,0.066479396,0.066479396,0.066479396,0.066479396,0.068734821,0.066479396,0.069435789,0.066479396,0.066479396
"2493",187873608,"Orizaba, Veracruz, Mexico",774,18.85887,-97.10764,"South America",0.066960032,0.066960032,0.066960032,0.070462943,0.066960032,0.066960032,0.066960032,0.066960032,0.066960032,0.066960032,0.066960032,0.066960032,0.066960032,0.066960032,0.066960032
"2494",187877359,"Port of Anchorage, Anchorage, Alaska, United States of America",681,61.15281,-149.8611,"North America",0.058972088,0.058972088,0.062848684,0.098134323,0.058972088,0.060370413,0.058972088,0.065906369,0.059121837,0.058972088,0.076113621,0.059336666,0.082919692,0.058972088,0.074210925
"2495",187877545,"Ship Creek Viewing Platform, Anchorage, Alaska, United States of America",681,61.15281,-149.8611,"North America",0.057813924,0.057813924,0.06169052,0.096976158,0.057813924,0.059212249,0.057813924,0.064748205,0.057963673,0.057813924,0.085740862,0.058178501,0.092546933,0.057813924,0.083838167
"2496",187879312,"Orleans, France (ORE-Bricy Air Base)",712,47.97892,1.761505,"Europe",0.064684929,0.064684929,0.065426274,0.083017423,0.064684929,0.066921608,0.064684929,0.064684929,0.064684929,0.064684929,0.066921608,0.064684929,0.075063756,0.064684929,0.064684929
"2497",187882815,"Rincon de la Vieja, Costa Rica",557,10.80224,-85.31976,"South America",0.058365043,0.058365043,0.058365043,0.078937203,0.058365043,0.058365043,0.058365043,0.058365043,0.058365043,0.058365043,0.058365043,0.058365043,0.158698294,0.058365043,0.058365043
"2498",187883063,"Trecase, Italy",557,40.7833,14.43944,"Europe",0.064191209,0.064191209,0.064191209,0.084258877,0.064191209,0.064191209,0.064191209,0.064191209,0.064191209,0.064191209,0.064191209,0.067010891,0.067010891,0.064191209,0.064191209
"2499",187883311,"Admiral House, English Harbour, Antigua, Antigua and Barbuda",681,17.08959,-61.78114,"South America",0.057994928,0.06123353,0.077330684,0.085454996,0.057994928,0.071399531,0.057994928,0.063760549,0.059428668,0.057994928,0.057994928,0.057994928,0.070413906,0.057994928,0.057994928
"2500",187884613,"Fort Barrington, St. John's, Antigua, Antigua and Barbuda",681,17.08959,-61.78114,"South America",0.057883621,0.061122223,0.077219376,0.085343689,0.057883621,0.075703566,0.057883621,0.063649242,0.05931736,0.057883621,0.057883621,0.057883621,0.070302598,0.057883621,0.057883621
"2501",187886535,"Argentine National Congress, Buenos Aires, Argentina",681,-34.6098,-58.39212,"South America",0.057486558,0.059222959,0.072973927,0.075145205,0.069745261,0.080381231,0.057486558,0.072008231,0.05831598,0.070032331,0.076299293,0.059222959,0.127886864,0.057548572,0.057688358
"2502",187895153,"Hartley's Crocodile Adventures, Palm Cove, Queensland, Australia",681,-16.68784,145.5803,"Australia",0.05853076,0.068364761,0.061576338,0.100667111,0.05853076,0.059387543,0.05853076,0.066408569,0.059456021,0.05853076,0.05853076,0.059053408,0.119602934,0.058702195,0.060579691
"2503",187900547,"Sandy Lane Beach, Holetown, Barbados",681,13.17297,-59.63604,"South America",0.059546716,0.059546716,0.073250128,0.078308946,0.06059429,0.065589377,0.059546716,0.066609697,0.063116034,0.059546716,0.059546719,0.059546716,0.077230072,0.059546716,0.059546716
"2504",187908607,"Trianon Park, Sao Paulo, Brazil",681,-23.56157,-46.65794,"South America",0.06260385,0.06260385,0.067022999,0.078775449,0.06260385,0.071020726,0.06260385,0.063727537,0.071243409,0.070753153,0.070788285,0.070875717,0.083622377,0.06260385,0.06260385
"2505",187931423,"Perissa Beach, Santorini, Greece",681,36.40268,25.4349,"Europe",0.061581958,0.061581958,0.064561425,0.094335893,0.061581958,0.06189116,0.061581958,0.067193036,0.061879764,0.061581958,0.061581958,0.061747484,0.087219413,0.061581958,0.061581958
"2506",187933717,"Parliament Building, Budapest, Hungary",681,47.50832,19.04527,"Europe",0.048805001,0.053605252,0.072483262,0.103146624,0.049095149,0.082103875,0.061996733,0.065344839,0.050871543,0.079164584,0.09495956,0.055156742,0.120686207,0.049001121,0.049321991
"2507",187934771,"Vigado Concert Hall, Budapest, Hungary",681,47.49593,19.04917,"Europe",0.049765712,0.05515861,0.071279108,0.096185401,0.050066423,0.08178804,0.06604927,0.066930334,0.05193184,0.082319057,0.093825451,0.055908898,0.117765893,0.049765712,0.050301522
"2508",187941281,"Lexington History Center, Lexington, Kentucky, United States of America",681,38.04747,-84.49811,"North America",0.059904605,0.059904605,0.059904605,0.110334185,0.059904605,0.083143719,0.059904605,0.065783536,0.059916772,0.059904605,0.080060405,0.059904605,0.080374803,0.059904605,0.059904605
"2509",187941343,"Rupp Arena, Lexington, Kentucky, United States of America",681,38.04987,-84.50323,"North America",0.057927866,0.057927866,0.070358376,0.118700576,0.057927866,0.101379754,0.057927866,0.060669724,0.057933541,0.057927866,0.09565883,0.057927866,0.119864161,0.057927866,0.057927866
"2510",187941529,"The Red Mile Racetrack, Lexington, Kentucky, United States of America",681,38.0432,-84.52011,"North America",0.06052272,0.06052272,0.06052272,0.105798408,0.06052272,0.083165754,0.06052272,0.065702057,0.06053914,0.06052272,0.079199523,0.06052272,0.079045596,0.06052272,0.06052272
"2511",187942707,"University of Louisville, Louisville, Kentucky, United States of America",681,38.21491,-85.7575,"North America",0.059303125,0.061340136,0.064911654,0.132826219,0.057673136,0.091337776,0.057349041,0.069008837,0.063391248,0.057349041,0.083624985,0.059286321,0.108067689,0.057919932,0.0594069
"2512",187948132,"Montego Bay, Jamaica",774,18.46535,-77.89774,"South America",0.044615516,0.052389416,0.162181102,0.163323805,0.048490497,0.068691943,0.058326249,0.084804121,0.051726398,0.044615516,0.063493076,0.051690687,0.115185965,0.071849835,0.044615516
"2513",187949558,"St. Thomas, U.S. Virgin Islands",774,18.34884,-64.93906,"South America",0.051659504,0.054273476,0.061495147,0.091319567,0.051659504,0.061796842,0.051659504,0.057252858,0.052738503,0.051659504,0.051659504,0.052832112,0.085087053,0.051659504,0.051659504
"2514",187949589,"St. John, U.S. Virgin Islands",774,18.33748,-64.7339,"South America",0.06001173,0.056241938,0.053098682,0.089139484,0.059972056,0.081823318,0.051914818,0.067808684,0.056469466,0.051914818,0.056409838,0.051914818,0.112341323,0.051914818,0.051914818
"2515",187951139,"Panama City Beach, Florida, United States of America",774,30.22066,-85.86906,"North America",0.054731173,0.055386837,0.064120854,0.166189408,0.054815205,0.071847931,0.054619846,0.059939005,0.055121224,0.054619846,0.059741606,0.056160745,0.062277971,0.056715209,0.054619846
"2516",187951852,"Destin, Florida, United States of America",774,30.38919,-86.39315,"North America",0.05609907,0.05609907,0.066342004,0.164003162,0.05609907,0.063125023,0.05609907,0.060783269,0.060213443,0.05609907,0.058935352,0.059668724,0.05971673,0.058213812,0.05609907
"2517",187951914,"Key Largo, Florida, United States of America",774,25.11888,-80.42377,"North America",0.055435037,0.062325551,0.052969634,0.143122455,0.050673108,0.068738038,0.050673108,0.065035037,0.056270569,0.050673108,0.055681181,0.050673108,0.085768466,0.050673108,0.050673108
"2518",187951976,"Marathon, Florida, United States of America",774,24.73601,-81.01233,"North America",0.053073884,0.053073884,0.06008184,0.158540911,0.053073884,0.07401234,0.053073884,0.065398676,0.054479719,0.053073884,0.053208379,0.05482879,0.065884502,0.053073884,0.053073884
"2519",187952255,"Old Tucson Studios, Tucson, Arizona, United States of America",681,32.21898,-111.1318,"North America",0.057570851,0.063778991,0.060247265,0.12085863,0.057836409,0.079265341,0.057570851,0.068121697,0.058794438,0.057570851,0.059280854,0.058367918,0.077545706,0.057570913,0.059101167
"2520",187953433,"Barberton, South Africa",557,-25.81648,30.91724,"Africa",0.066752652,0.066752652,0.066752652,0.069587119,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652
"2521",187953836,"St. Augustine, Florida, United States of America",774,29.90036,-81.41835,"North America",0.056334721,0.056334721,0.060279562,0.125664604,0.056353527,0.065295095,0.059258845,0.05813934,0.057370907,0.056334721,0.064042423,0.056625427,0.083356744,0.056334721,0.056334721
"2522",187953898,"Port Richey, Florida, United States of America",774,28.30267,-82.70899,"North America",0.066323601,0.061488959,0.061488959,0.130843947,0.061488959,0.079896157,0.061488959,0.0623059,0.061488959,0.061488959,0.064793367,0.070162259,0.083949167,0.061488959,0.061488959
"2523",187954022,"New Port Richey, Florida, United States of America",774,28.25163,-82.66371,"North America",0.062390901,0.062390901,0.068018918,0.122253797,0.062390901,0.066073898,0.062390901,0.078017102,0.062390901,0.062390901,0.062390901,0.062390901,0.062390901,0.062390901,0.062390901
"2524",187954332,"Titusville, Florida, United States of America",774,28.57072,-80.85197,"North America",0.061473399,0.061473399,0.065046577,0.106511624,0.061473399,0.061473399,0.061473399,0.064248617,0.061473399,0.061473399,0.061473399,0.062511282,0.077284414,0.061473399,0.061473399
"2525",187954363,"Cocoa, Florida, United States of America",774,28.41343,-80.79211,"North America",0.060016149,0.077428751,0.061356842,0.109526604,0.060016149,0.060016149,0.060016149,0.067696022,0.063508276,0.060016149,0.0643693,0.060016149,0.077428751,0.060016149,0.060016149
